process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,valid_exposure_pctr,valid_click_smart_pcvr,adjusted_smart_pcvr,vc_adjusted_smart_pcvr2,vc_pcvr_bias,valid_exposure_cnt,valid_click_cnt,active_num,real_cost_micros,single_gmv,gmv
20210605,50007452537563,其他,0,104,0,127973141087232,1930883,4879110,0,1406.8890964984894,2778,149,0,62.150000000000034,0.0,0.0
20210605,90301475842282,TME,1,315,0,0,0,0,0,0.0,0,0,59,0.0,52.52,52.52
20210605,70506421868294,TKD,0,315,0,38427049056404416,19055218539,19215755218,0,39549.878673017025,3817315,38858,1072,42804.98136,1501.95,1501.95
20210605,30506472073904,TME,0,302,205,29870000986112,229992,244387,27159,175.41409647464752,2796,21,0,39.9,0.0,0.0
20210605,60005012352827,QQ系,0,204,205,1623328351634176,65966061,65978542,5679449,1875.014209985733,142843,1855,0,3942.225799999999,0.0,0.0
20210605,20900420119451,QQ系,1,104,10801,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,10509414896986,IEG,1,104,108,0,0,0,0,0.0,0,0,1,0.0,550.12,1100.24
20210605,40903398619789,TME,1,302,0,0,0,0,0,0.0,0,0,3501,0.0,1255.54,1255.54
20210605,20605460089933,IEG,0,104,105,2805706996480,0,0,0,0.0,188,0,0,3.5499999999999994,0.0,0.0
20210605,60003454983821,TME,0,7,0,3756227976184512,3730000000,3730000000,0,3730.0,54777,3730,0,1823.4205099999997,0.0,0.0
20210605,60402262989318,CSIG,1,106,0,0,0,0,0,0.0,0,0,1,0.0,3.12,3.12
20210605,40903398619789,TME,1,301,0,0,0,0,0,0.0,0,0,34467,0.0,47674.48,47674.48
20210605,80303373095787,QQ系,0,104,10801,1248773982969600,21627655,21931400,2474574,2375.6471537053585,30154,1206,0,2558.7199399999986,0.0,0.0
20210605,40504400147134,阅文系,1,107,0,0,0,0,0,0.0,0,0,26,0.0,471.64,471.64
20210605,80303373095787,QQ系,1,104,108,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,30005422732564,其他,0,7,0,715276998912,0,0,0,0.0,64,0,0,1.7,0.0,0.0
20210605,30502474797090,CSIG,1,403,0,0,0,0,0,0.0,0,0,1,0.0,0.1,0.1
20210605,70506421868294,TKD,1,10801,0,0,0,0,0,0.0,0,0,1366,0.0,738854.09,738854.09
20210605,70908422871965,阅文系,0,104,0,14712241460433152,256598975,266515933,0,27695.01600331068,196432,13580,13,5400.759800000002,169.0,169.0
20210605,60608308136142,IEG,1,104,108,0,0,0,0,0.0,0,0,3,0.0,0.0,0.0
20210605,40301325569554,TME,0,301,204,8162011019840,3422499,3422499,23707,6.0,481,6,0,6.439999999999994,0.0,0.0
20210605,50604428212896,TKD,0,315,405,1819913001856,89099,75063,24,2.705415964126587,82,3,0,0.03,0.0,0.0
20210605,60005012352827,TKD,1,105,10801,0,0,0,0,0.0,0,0,2,0.0,0.0,0.0
20210605,70405412545955,IEG,0,301,0,20857409010048,5109318,5109318,0,12.0,2155,12,0,40.87141999999998,0.0,0.0
20210605,40301325569554,TME,0,104,105,533455092077760,41137731,40604004,5849177,502.5189452767372,33371,508,7,939.14099,0.0,0.0
20210605,70908422871965,阅文系,0,405,204,5727148016768,20888,20901,12895,4.076812505722046,521,4,0,4.44521,0.0,0.0
20210605,50002495342288,TME,0,10801,0,12464739991808,16571,13253,0,14.958566725254059,712,15,0,13.419999999999998,0.0,0.0
20210605,50806409090287,TME,1,205,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60704472578903,TME,1,204,108,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40701410311452,QQ系,1,107,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60003454983821,TME,0,205,0,333351427102720,223973,444450,0,91840.3737308681,4926,339,0,255.50919999999996,0.0,0.0
20210605,50901413830594,IEG,0,405,0,1135169000320,17961,17961,0,1.0,164,1,0,2.16,0.0,0.0
20210605,60807476850604,TKD,0,301,204,806653004352,0,0,0,0.0,234,0,0,6.649999999999997,0.0,0.0
20210605,90603469797199,TME,0,108,0,183426000256,0,0,0,0.0,16,0,0,0.06999999999999999,0.0,0.0
20210605,70100221174573,CSIG,0,315,204,6614809024768,6018954,6018954,288126,11.0,204,11,0,6.0600000000000005,0.0,0.0
20210605,70601378118790,TME,1,409,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,30605462917931,IEG,1,104,10801,0,0,0,0,0.0,0,0,3,0.0,0.0,0.0
20210605,50308424081820,TME,1,107,0,0,0,0,0,0.0,0,0,9,0.0,160.28,160.28
20210605,20605460089933,IEG,0,302,205,677280997888,14271,14271,3870,2.0,59,2,0,4.76,0.0,0.0
20210605,70702022115052,TKD,1,405,0,0,0,0,0,0.0,0,0,8636,0.0,778998.51,778998.51
20210605,20309460140974,IEG,0,405,0,189620000256,0,0,0,0.0,8,0,0,0.49,0.0,0.0
20210605,30800591023329,TME,0,108,0,17161312988352,179722,215370,0,22.25339698791504,1287,17,0,6.3077000000000005,0.0,0.0
20210605,50604428212896,TKD,0,301,0,609825640027927808,232793907951,234229978507,0,651411.8056151271,49213059,622610,3276,233942.26927000005,11671.77,11671.77
20210605,50605442246954,IEG,0,409,0,86292996864,0,0,0,0.0,4,0,0,1.02,0.0,0.0
20210605,50609444954277,CSIG,0,105,0,551458321667456,7426093,7503265,0,494.4658011198044,46529,484,0,253.98844999999994,0.0,0.0
20210605,60208465173782,IEG,0,105,0,36927000064,0,0,0,0.0,8,0,0,0.27,0.0,0.0
20210605,80304215099367,CSIG,0,10801,0,11107678003584,32633,35025,0,13.47914981842041,653,5,0,12.069999999999997,0.0,0.0
20210605,50309348389211,IEG,0,104,204,396805000576,0,0,0,0.0,115,0,0,2.0200000000000005,0.0,0.0
20210605,10406450945135,阅文系,1,204,0,0,0,0,0,0.0,0,0,4,0.0,650.78,650.78
20210605,60003454983821,TME,1,104,10801,0,0,0,0,0.0,0,0,61,0.0,378.5,757.0
20210605,40706426556602,未分组1,0,7,0,1361405018112,1000000,1000000,0,1.0,18,1,0,0.17960999999999996,0.0,0.0
20210605,50308424081820,TME,1,7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,50605442246954,IEG,0,104,105,2255740985125952,319143175,319644885,166578103,2013.1720375716686,185006,2002,2,8241.064589999994,227.16,454.32
20210605,60700493537595,IEG,0,104,10801,2419753001920,166521,8630,2077,0.05182522535324097,362,1,0,59.239999999999995,0.0,0.0
20210605,20105445936502,未分组1,0,405,402,29450465002496,22410,22410,52815,10.0,1756,10,0,26.45677,0.0,0.0
20210605,10604328256510,TME,0,10801,0,155236220975872,245867,257555,0,10115.867396861315,4450,114,0,227.98396999999997,0.0,0.0
20210605,70506421868294,TKD,1,10,0,0,0,0,0,0.0,0,0,4414,0.0,92638.11000000002,92638.11000000002
20210605,70608348419857,IEG,1,405,205,0,0,0,0,0.0,0,0,29,0.0,2840.21,5680.42
20210605,40504400147134,阅文系,1,301,0,0,0,0,0,0.0,0,0,5543,0.0,8958.56,8958.56
20210605,20805465563596,QQ系,0,204,205,37683207952384,938,938,119,26.0,1026,26,0,0.26,0.0,0.0
20210605,60305460411544,阅文系,1,315,0,0,0,0,0,0.0,0,0,1331,0.0,1769.2599999999998,1769.2599999999998
20210605,70601378118790,TME,1,402,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,70006491319394,QQ系,0,301,205,4442999808,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,40706426556602,QQ系,0,104,105,71436240700439040,463924895,464690603,268569380,75249.72725577652,1451781,63406,47,14618.963970000008,832.92,1665.84
20210605,90100326256701,IEG,1,405,0,0,0,0,0,0.0,0,0,3,0.0,154.89,154.89
20210605,80909368092923,IEG,0,7,204,610521984896,2000000,2000000,0,2.0,9,2,0,0.01046,0.0,0.0
20210605,60704472578903,TME,1,7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,70506421868294,TKD,1,302,205,0,0,0,0,0.0,0,0,5,0.0,1500.0,3000.0
20210605,70304481261296,TME,0,104,0,115194860217918720,3318113316,3455564188,0,139543.88438266516,1679851,108508,0,26425.11366999997,0.0,0.0
20210605,10005398496922,IEG,1,204,108,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40903398619789,TME,1,104,204,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0
20210605,30208368992837,TKD,1,402,10009,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20900420119451,QQ系,1,104,106,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60402262989318,CSIG,0,204,205,1291261452953472,30139411,30289588,2056403,1252.7456856966019,49008,1243,0,1667.69245,0.0,0.0
20210605,70405412545955,IEG,1,204,0,0,0,0,0,0.0,0,0,32,0.0,4345.72,4345.72
20210605,10309012621387,QQ系,0,121,0,206630460531712,11378538,11432049,0,188.8860034942627,557,184,0,8.719999999999999,0.0,0.0
20210605,40701491823377,CSIG,1,315,0,0,0,0,0,0.0,0,0,1,0.0,7.78,7.78
20210605,60005012352827,TKD,0,104,0,546192849924928,20647430,20907031,0,688.0478302240372,83285,663,0,454.17913999999973,0.0,0.0
20210605,30206388181212,IEG,0,105,10801,103496001152,0,0,0,0.0,18,0,0,2.37,0.0,0.0
20210605,10406450945135,阅文系,1,402,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40106476583359,未分组1,0,7,0,5900918004736,10000000,10000000,0,10.0,71,10,0,8.75,0.0,0.0
20210605,90603469797199,TME,0,302,0,3002467006144,0,0,0,0.0,200,0,0,0.24999999999999997,0.0,0.0
20210605,70702022115052,TKD,1,104,204,0,0,0,0,0.0,0,0,309,0.0,11088.08,22176.16
20210605,90100326256701,IEG,0,405,0,1490444369571840,5190026,5389068,0,1952.7402185797691,24248,1416,0,274.54487,0.0,0.0
20210605,40706426556602,QQ系,1,301,0,0,0,0,0,0.0,0,0,365469,0.0,166563.91,166563.91
20210605,60304476255988,未分组1,1,104,0,0,0,0,0,0.0,0,0,10,0.0,234.17,234.17
20210605,60304476255988,未分组1,0,405,205,7860286990848,413265,413265,148446,9.0,220,9,0,86.95746,0.0,0.0
20210605,50906420844971,IEG,0,302,0,96231000576,0,0,0,0.0,4,0,0,1.43,0.0,0.0
20210605,20204533209471,TME,0,10801,0,3867795002368,13786,13045,0,3.604242980480194,120,4,0,24.736930000000005,0.0,0.0
20210605,60208465173782,IEG,0,104,105,2331000064,0,0,0,0.0,1,0,0,0.01,0.0,0.0
20210605,90503492650537,IEG,0,301,0,245275074023552,159744968,159798687,0,213.7591598033905,26483,213,0,268.61712000000006,0.0,0.0
20210605,30208368992837,TKD,0,405,205,304608229842368,2065595,2089143,441071,734.7612953186035,24495,300,0,179.84076999999996,0.0,0.0
20210605,70506421868294,TKD,0,315,204,1101073480885056,604057465,616310831,33670566,1073.4056822061539,65899,1058,0,846.7951700000001,0.0,0.0
20210605,40504315369553,TME,0,105,106,900849050252992,55208888,56994065,9826491,836.9002493023872,63568,805,0,2189.1510599999992,0.0,0.0
20210605,70204561021014,IEG,0,405,205,488735997952,0,0,0,0.0,9,0,0,0.16,0.0,0.0
20210605,30206388181212,IEG,0,105,0,288254998656,0,0,0,0.0,43,0,0,2.4199999999999986,0.0,0.0
20210605,60303415282763,IEG,0,405,204,10182309976000,348253,348253,141438,8.0,836,8,0,32.90696999999999,0.0,0.0
20210605,50604428212896,TKD,0,104,105,29868750517896320,176082915,178258117,85793448,35664.494341135025,2055179,31411,13,4625.15913,1058.46,2116.92
20210605,50309348389211,IEG,0,105,106,53756999936,0,0,0,0.0,8,0,0,0.08,0.0,0.0
20210605,50806409090287,TME,0,105,10801,8588712979968,1566693,1534247,218903,6.853059470653534,915,7,0,260.07000000000005,0.0,0.0
20210605,80304215099367,CSIG,0,205,0,667528129074176,1673600,1874907,0,754.8779265880585,19425,609,0,905.5396899999998,0.0,0.0
20210605,70707452477964,阅文系,0,121,0,13652099960704,15693,15693,0,13.0,234,13,0,0.46613,0.0,0.0
20210605,60508439594416,TME,0,302,205,224647997120,0,0,0,0.0,54,0,0,0.0,0.0,0.0
20210605,80303373095787,QQ系,0,405,409,21533999104,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,60208465173782,IEG,0,105,10801,17421000704,0,0,0,0.0,1,0,0,0.53,0.0,0.0
20210605,30605462917931,IEG,0,405,205,129702995776,0,0,0,0.0,13,0,0,0.21,0.0,0.0
20210605,70506421868294,TKD,0,107,0,45833981602553280,1878401053,1916721981,0,59873.38938271999,3622144,45182,3,43161.657569999996,105.30000000000001,105.30000000000001
20210605,30607480914543,阅文系,1,104,204,0,0,0,0,0.0,0,0,13,0.0,233.87,470.07
20210605,30506472073904,TME,0,412,0,275053998144,0,0,0,0.0,68,0,0,0.22353000000000003,0.0,0.0
20210605,40106476583359,阅文系,1,405,205,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,90704445965875,IEG,0,7,0,2615005007872,0,0,0,0.0,46,0,0,0.9200000000000002,0.0,0.0
20210605,40903398619789,TME,1,107,0,0,0,0,0,0.0,0,0,11,0.0,225.14,225.14
20210605,10600415585766,IEG,0,104,10801,655884265032960,104167279,104258315,14921226,662.4662714004517,112793,647,21,9587.92827000001,0.0,0.0
20210605,60305460411544,阅文系,0,405,205,439815423920896,5425567,5670417,667986,2707.6981221437454,76731,373,0,385.4030300000002,0.0,0.0
20210605,10707405966597,QQ系,0,315,0,11472873024832,580929,580929,0,8.0,935,8,0,6.059999999999999,0.0,0.0
20210605,50308424081820,TME,0,7,0,2953939113910528,2899000000,2899000000,0,2899.0,42058,2899,0,1616.3988499999994,0.0,0.0
20210605,20604530875002,TME,0,104,105,16747241998976,3536763,3662797,1936086,17.44796919822693,1257,16,0,79.24,0.0,0.0
20210605,90503492650537,IEG,0,105,0,17067681973632,569350,572899,0,14.363926410675049,3036,14,1,30.08040000000001,186.36,186.36
20210605,40706426556602,QQ系,0,301,205,173288869074560,93688824,93753315,90388,213.11619639396667,17070,211,0,44.099999999999994,0.0,0.0
20210605,40504315369553,未分组1,0,315,0,50460001280,0,0,0,0.0,3,0,0,0.01,0.0,0.0
20210605,40903398619789,TME,1,105,0,0,0,0,0,0.0,0,0,54,0.0,438.36,438.36
20210605,50906420844971,IEG,0,104,106,51241967966336,5252733,5354450,1567710,33.9706506729126,4834,33,0,360.92000000000013,0.0,0.0
20210605,90704445965875,IEG,0,301,108,108577001472,0,0,0,0.0,2,0,0,0.02,0.0,0.0
20210605,90301475842282,TME,0,104,108,1250087999488,4313,4313,1608,1.0,108,1,0,0.64,0.0,0.0
20210605,80303373095787,QQ系,0,405,402,212344999168,0,0,0,0.0,16,0,0,0.13,0.0,0.0
20210605,10406450945135,阅文系,1,315,0,0,0,0,0,0.0,0,0,25,0.0,27.59,27.59
20210605,60005012352827,QQ系,0,104,105,30526487336632192,1377222620,1390529529,654054505,30005.159920707345,986626,29435,31,27463.97425,1202.31,2404.62
20210605,20209449293196,TME,0,104,204,10421654002496,694960,694960,105334,16.0,1094,16,0,10.509789999999997,0.0,0.0
20210605,20201368893836,TKD,1,315,405,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0
20210605,40504400147134,阅文系,0,104,105,800092375031744,44098686,44234927,23655329,787.7886164188385,60669,773,3,1249.0750299999997,340.0,680.0
20210605,60305460411544,阅文系,0,7,0,4646013794173376,4467000000,4467000000,0,4467.0,379198,4467,0,2286.73048,0.0,0.0
20210605,60208465173782,IEG,0,104,10801,119888001152,0,0,0,0.0,37,0,0,2.0500000000000003,0.0,0.0
20210605,70608348419857,IEG,0,105,106,1181135000064,53322,53322,13714,1.0,35,1,0,3.8999999999999995,0.0,0.0
20210605,70905490183934,IEG,0,104,0,26666345024384,1082493,1116902,0,31.484879970550537,1870,30,1,58.720000000000034,16.0,16.0
20210605,30502474797090,CSIG,0,104,10010,25869000704,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,10604328256510,TME,0,405,409,187694997504,0,0,0,0.0,2,0,0,0.16,0.0,0.0
20210605,20105445936502,未分组1,0,205,0,10931384003072,28044,25615,0,8.321521162986755,874,9,0,16.36293,0.0,0.0
20210605,50807530695352,TME,0,315,204,1640631985152,84542,84542,5731,2.0,15,2,0,0.09999999999999999,0.0,0.0
20210605,50806409090287,TME,0,10801,0,27647405991488,1280405,1287803,0,36.32499039173126,3256,27,0,902.04,0.0,0.0
20210605,80904328951508,TME,1,104,0,0,0,0,0,0.0,0,0,953,0.0,8631.310000000001,8631.310000000001
20210605,40807403425677,应用宝,0,105,106,12856318008320,476449,476449,22451,5.0,357,5,0,47.129999999999995,0.0,0.0
20210605,40706426556602,未分组1,0,405,108,201959997440,0,0,0,0.0,3,0,0,0.0901,0.0,0.0
20210605,30005422732564,其他,0,412,0,53813000704,0,0,0,0.0,5,0,0,0.47000000000000003,0.0,0.0
20210605,80904328951508,TME,0,108,0,233958754906624,3532979,3715181,0,323.8609097003937,4996,266,0,147.76197000000002,0.0,0.0
20210605,30607480914543,阅文系,1,301,108,0,0,0,0,0.0,0,0,836,0.0,459.0,918.0
20210605,60402262989318,CSIG,0,409,0,959537994240,26,9999,0,2597.39404296875,38,2,0,2.3000000000000003,0.0,0.0
20210605,70608348419857,IEG,0,106,0,3478553019264,97321,97321,0,2.0,183,2,0,28.689999999999998,0.0,0.0
20210605,30806358632143,IEG,0,104,105,581678149896384,26064135,25761567,14374171,515.4220609366894,52224,522,24,2460.8291500000005,951.3399999999999,1902.6799999999998
20210605,40504315369553,TME,1,301,0,0,0,0,0,0.0,0,0,57219,0.0,66714.44999999998,66714.44999999998
20210605,30400461864295,TME,0,105,106,714883006464,0,0,0,0.0,10,0,0,0.04,0.0,0.0
20210605,40106476583359,未分组1,0,10801,0,673460643725952,1832684,2033478,0,10259.129244416952,10738,690,1,1639.0034200000002,1350.98,1350.98
20210605,70609460544983,IEG,1,105,106,0,0,0,0,0.0,0,0,3,0.0,0.0,0.0
20210605,30206388181212,IEG,0,104,106,5918063001856,818412,818412,184354,3.0,833,3,1,50.97,0.0,0.0
20210605,50906420844971,IEG,0,105,0,10913513993472,180104,280234,0,7.244295120239258,928,3,0,64.64,0.0,0.0
20210605,50906420844971,IEG,0,405,0,64000305987648,3832371,4467020,0,80.19774678349495,3496,57,0,336.81401000000005,0.0,0.0
20210605,30602476557982,CSIG,0,301,205,97698996224,0,0,0,0.0,1,0,0,0.09999999999999999,0.0,0.0
20210605,60003454983821,TME,0,405,0,1280509670174208,3251496,3698686,0,11614.503832876682,19844,1142,0,516.6022100000001,0.0,0.0
20210605,40504400147134,阅文系,0,107,0,1119839957902464,27764973,28867201,0,1539.383488357067,27285,1053,0,741.2999999999998,0.0,0.0
20210605,40109452819930,IEG,0,104,105,19106999808,0,0,0,0.0,2,0,0,0.11,0.0,0.0
20210605,20309460140974,IEG,0,104,10801,164643000320,0,0,0,0.0,19,0,0,3.95,0.0,0.0
20210605,70908422871965,阅文系,0,405,0,1757763457218432,2866363,2982142,0,4115.334056556225,13342,1776,0,311.6631899999999,0.0,0.0
20210605,70100221174573,CSIG,0,204,108,27068128982784,134729,134912,9062,28.19498509168625,1445,28,0,18.806540000000002,0.0,0.0
20210605,40301325569554,TME,1,10801,0,0,0,0,0,0.0,0,0,4,0.0,6968.13,6968.13
20210605,80904328951508,TME,0,105,204,159411998720,0,0,0,0.0,4,0,0,0.07966,0.0,0.0
20210605,80304215099367,CSIG,0,204,205,351696996608,0,0,0,0.0,24,0,0,0.10515999999999999,0.0,0.0
20210605,30800591023329,TME,0,105,108,11234051934208,1857,1962,1291,4.5806403160095215,117,4,0,1.2000000000000002,0.0,0.0
20210605,60704472578903,TME,0,405,205,156081350958208,769078,777413,98242,173.5260796546936,8370,165,0,55.917,0.0,0.0
20210605,30400461864295,TME,0,205,0,16583960020992,41644,62704,0,58812.39485168457,265,13,0,10.919999999999995,0.0,0.0
20210605,30506472073904,TME,1,107,0,0,0,0,0,0.0,0,0,19,0.0,330.64,330.64
20210605,40504400147134,阅文系,0,315,0,522309625220032,216731094,219288029,0,676.6133829951286,11289,513,0,275.31999999999994,0.0,0.0
20210605,80904328951508,TME,1,105,10801,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40809434919914,CSIG,0,405,0,2405297000832,0,0,0,0.0,231,0,0,0.79716,0.0,0.0
20210605,40707432255536,IEG,0,301,0,255959185906112,217333214,217330302,0,256.99664783477783,21904,257,0,301.65142000000014,0.0,0.0
20210605,30400461864295,TME,1,301,0,0,0,0,0,0.0,0,0,2375,0.0,6263.43,6263.43
20210605,50901413830594,IEG,0,104,105,1247526990848,0,0,0,0.0,141,0,0,3.5100000000000007,0.0,0.0
20210605,70609460544983,IEG,0,315,204,170848999680,0,0,0,0.0,97,0,0,0.03,0.0,0.0
20210605,60807476850604,TKD,1,315,204,0,0,0,0,0.0,0,0,36,0.0,0.0,0.0
20210605,30302471412393,QQ系,0,105,204,387574001024,0,0,0,0.0,83,0,0,0.13241,0.0,0.0
20210605,30602476557982,CSIG,0,204,0,343059220881408,747733,700851,0,331.74015977978706,3433,307,0,81.93000000000004,0.0,0.0
20210605,70006563700470,TME,0,104,315,115609669946880,26943209,26978407,31601814,140.82890605926514,2730,140,4,137.84534,31.3,62.6
20210605,50604428212896,TKD,1,204,108,0,0,0,0,0.0,0,0,3,0.0,0.0,0.0
20210605,60005012352827,QQ系,1,301,108,0,0,0,0,0.0,0,0,81,0.0,112.0,224.0
20210605,20605460089933,IEG,0,104,204,108923002112,0,0,0,0.0,4,0,0,0.05,0.0,0.0
20210605,10907511528330,TME,1,301,0,0,0,0,0,0.0,0,0,11,0.0,22.110000000000003,22.110000000000003
20210605,10907511528330,TME,0,7,204,688193998656,1000000,1000000,0,1.0,27,1,0,0.19111,0.0,0.0
20210605,60402262989318,CSIG,1,6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,70006563700470,TME,0,107,0,4940945002496,121944,121944,0,5.0,135,5,0,2.0363599999999997,0.0,0.0
20210605,40604491829077,IEG,0,204,0,7616905995264,176361,176303,0,1.997817873954773,405,2,0,34.57722000000002,0.0,0.0
20210605,40701410311452,QQ系,0,106,0,15199000064,0,0,0,0.0,2,0,0,0.0,0.0,0.0
20210605,30502474797090,CSIG,1,105,0,0,0,0,0,0.0,0,0,2,0.0,100.0,100.0
20210605,30206388181212,IEG,0,204,0,368148998528,196119,196119,0,1.0,20,1,0,1.4800000000000002,0.0,0.0
20210605,70405412545955,IEG,1,405,205,0,0,0,0,0.0,0,0,5,0.0,290.0,580.0
20210605,70702022115052,TKD,0,315,405,31297694022720,34228684,34228684,1696259,40.0,1698,40,0,24.05,0.0,0.0
20210605,30806358632143,IEG,0,108,0,2135241982080,4331,2871,0,0.6630038619041443,125,1,0,4.3,0.0,0.0
20210605,10509414896986,IEG,0,105,10801,479857006080,0,0,0,0.0,34,0,0,36.67,0.0,0.0
20210605,50901413830594,IEG,0,105,10801,238259000704,0,0,0,0.0,41,0,0,2.66,0.0,0.0
20210605,60807476850604,TKD,0,104,105,4621385249995456,1250851358,1251185308,621265499,4436.632972866297,431810,4422,0,36296.13509,0.0,0.0
20210605,40301325569554,TME,1,405,204,0,0,0,0,0.0,0,0,42,0.0,6993.969999999999,13987.939999999999
20210605,20009480643972,IEG,0,104,106,26359507006208,2254490,2260814,608656,23.03258490562439,1805,23,1,181.61000000000007,0.0,0.0
20210605,50106403385474,IEG,1,104,106,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,30800591023329,TME,1,402,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,50206368215858,IEG,0,10,0,29025933005824,1619560,1705629,0,33.0113890171051,1115,29,0,41.359999999999985,0.0,0.0
20210605,10309012621387,QQ系,0,104,106,273552917990194880,9204471375,9275227905,3237875497,294996.74271401763,15051524,269459,2781,179376.88720999978,68666.28,137476.58
20210605,40504315369553,TME,0,104,105,25440963356355072,1617120989,1633950744,750251868,24722.5635322351,1400049,23986,12,30956.53558,314.97,629.94
20210605,70006491319394,QQ系,0,108,0,20048999808,0,0,0,0.0,9,0,0,0.0,0.0,0.0
20210605,10604328256510,TME,0,104,108,371363001344,4793,4793,913,1.0,17,1,0,0.17,0.0,0.0
20210605,70707452477964,阅文系,0,405,205,597530940140608,731511,799315,59229,1792.1956342160702,14033,617,0,71.35411000000003,0.0,0.0
20210605,80304215099367,CSIG,1,104,105,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,70800426750600,QQ系,0,204,108,76488501965312,2199792,2322143,265215,36.05389356613159,2354,35,0,1254.2677299999998,0.0,0.0
20210605,70609460544983,IEG,1,315,0,0,0,0,0,0.0,0,0,13,0.0,28.5,28.5
20210605,70905490183934,IEG,1,104,106,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0
20210605,20201368893836,TKD,0,315,0,3068276167404096,1256187073,1267338455,0,3270.779956251383,218768,3152,3,3032.6834000000003,4.4,4.4
20210605,40504315369553,TME,0,405,409,9283608001024,369956,369956,28533,7.0,1208,7,0,14.370009999999997,0.0,0.0
20210605,50308424081820,TME,0,204,205,360892138047744,2209180,2219644,193279,359.0559180378914,5047,353,0,169.30089999999996,0.0,0.0
20210605,30400461864295,TME,0,405,204,761097990144,0,0,0,0.0,10,0,0,0.27,0.0,0.0
20210605,80303373095787,QQ系,1,104,106,0,0,0,0,0.0,0,0,61,0.0,1061.83,2192.65
20210605,20209449293196,TME,0,107,0,5828767002624,54534,54534,0,4.0,383,4,0,2.0499800000000006,0.0,0.0
20210605,30800591023329,TME,0,301,205,1469123003328,986721,986721,38930,3.0,42,3,0,0.8700000000000001,0.0,0.0
20210605,30800591023329,TME,0,302,205,19337643982400,25850,25850,1295,5.0,582,5,0,1.92,0.0,0.0
20210605,30302471412393,QQ系,0,204,0,149714184973312,1688221,1596214,0,198.5247878730297,26297,139,0,102.33931,0.0,0.0
20210605,50609444954277,CSIG,1,106,0,0,0,0,0,0.0,0,0,5,0.0,800.1,800.1
20210605,50104416453989,未分组1,1,204,205,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,90603469797199,TME,0,301,205,54299998976,0,0,0,0.0,12,0,0,0.0,0.0,0.0
20210605,40706426556602,QQ系,1,105,106,0,0,0,0,0.0,0,0,138,0.0,2529.18,5058.36
20210605,20201368893836,TKD,1,104,10010,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60005012352827,TKD,0,104,105,13014231001472,900787,904202,754948,15.121392846107483,4604,15,0,28.129999999999985,0.0,0.0
20210605,20102414297987,IEG,1,104,106,0,0,0,0,0.0,0,0,688,0.0,15192.529999999999,30385.059999999998
20210605,40706426556602,未分组1,0,10801,0,13673720995328,23029,28518,0,24.234949856996536,221,19,0,3.4278599999999986,0.0,0.0
20210605,60508439594416,TME,1,10801,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20805465563596,QQ系,1,204,0,0,0,0,0,0.0,0,0,5,0.0,125.5,125.5
20210605,90505451424076,IEG,0,104,108,4927000064,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,60608308136142,IEG,1,105,204,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60608308136142,IEG,1,106,0,0,0,0,0,0.0,0,0,1,0.0,130.0,130.0
20210605,70405412545955,IEG,1,10,0,0,0,0,0,0.0,0,0,25,0.0,300.25,300.25
20210605,40106476583359,未分组1,0,405,0,2027169292214976,8108265,8123868,0,2806.4706887304783,21159,1896,0,876.7641700000001,0.0,0.0
