process_date,site_id,position_id,smart_optimization_goal,second_goal,valid_exposure_cnt,valid_click_cnt,active_num,second_active_num,valid_exposure_pctr,adjusted_smart_pcvr,vc_adjusted_smart_pcvr2,real_cost_micros,first_gmv,second_gmv,gmv
20210605,10005398496922,7060647828344189,104,315,1344,16,1,3,13416988001344,3033027,3571169,21.68228,0.0,12.0,12.0
20210605,40504315369553,7050480480606877,104,315,98,1,0,0,2288187004416,253700,266030,2.7696899999999993,0.0,0.0,0.0
20210605,10005398496922,9090551631951946,104,315,572,7,1,1,8214231009280,1526263,1340680,20.300720000000002,0.0,4.0,4.0
20210605,20201368893836,5080540825709036,104,315,3820,22,7,6,21478452983744,3922207,5073547,30.683809999999998,0.0,24.0,24.0
20210605,30607480914543,2071564851368696,104,315,2289,259,30,38,284260385985280,23275523,36501383,180.87025,0.0,152.0,152.0
20210605,70702022115052,7031141410814051,104,315,535,0,0,0,2605573997440,0,0,3.0058999999999996,0.0,0.0,0.0
20210605,10005398496922,8061659189897250,104,315,4,0,0,0,25218999808,0,0,0.06129,0.0,0.0,0.0
20210605,50605442246954,3071770488738602,104,315,88,0,0,0,1903594995456,0,0,5.691139999999999,0.0,0.0,0.0
20210605,70006563700470,7011372419829210,104,315,1447,76,13,48,64109572006656,13861915,14767309,77.73621999999999,0.0,192.0,192.0
20210605,60402262989318,4011705563194557,104,315,10,1,0,0,219583998976,11513,24137,0.20840999999999998,0.0,0.0,0.0
20210605,70702022115052,9010127235347194,104,315,74356,1069,336,1137,1281648821056192,244640633,309196120,1799.8280399999996,0.0,4548.0,4548.0
20210605,70702022115052,4041703598251971,104,315,6779,101,13,11,136882619897152,18354832,24406726,194.56688999999997,0.0,44.0,44.0
20210605,50807530695352,4011166604300270,104,315,84,9,1,1,6986891978752,1675849,1361561,8.050899999999999,0.0,4.0,4.0
20210605,50605442246954,5091201224161486,104,315,708,8,2,2,4921793998144,3353054,3565555,15.26325,0.0,8.0,8.0
20210605,50605442246954,5011102264368418,104,315,2260,15,7,6,17769824004864,4778337,5959783,56.42378999999998,0.0,24.0,24.0
20210605,10309012621387,2050023592295759,104,315,2,0,0,0,395000000,0,0,0.0,0.0,0.0,0.0
20210605,60005012352827,7010089433881988,104,315,174,4,0,0,5898017007872,554554,545234,6.215809999999999,0.0,0.0,0.0
20210605,70506421868294,5021867587107101,104,315,24665,416,68,124,457748085079552,63472832,82300596,525.0769299999998,0.0,496.0,496.0
20210605,70608348419857,1041315933197115,104,315,9,0,0,0,152237000704,0,0,0.47226999999999997,0.0,0.0,0.0
20210605,50807530695352,2091450758483936,104,315,370,1,0,0,3180515994752,163041,123454,8.45901,0.0,0.0,0.0
20210605,40504315369553,2040634178477425,104,315,1,0,0,0,12097999872,0,0,0.00743,0.0,0.0,0.0
20210605,70506421868294,7000085975246629,104,315,54431,309,141,631,332726974942080,71794845,88208698,693.91459,0.0,2524.0,2524.0
20210605,50604428212896,9040639426945639,104,315,125108,237,33,91,245900750033408,29283813,31026574,194.36848999999998,0.0,364.0,364.0
20210605,40706426556602,5021117232759627,104,315,4190,310,27,32,350428716966336,28012844,46977102,360.07307000000003,0.0,128.0,128.0
20210605,50308424081820,5071206103169287,104,315,2939,130,9,8,155887971989120,6482949,9388097,78.13675,0.0,32.0,32.0
20210605,60005012352827,3060497458523604,104,315,401,21,1,1,25598257954816,2566363,3507220,23.88,0.0,4.0,4.0
20210605,70609460544983,5050090290847634,104,315,7,0,0,0,41097999872,0,0,0.21000000000000002,0.0,0.0,0.0
20210605,70702022115052,3041748323409592,104,315,1157,13,2,3,10812224011328,2404675,4659601,12.886460000000001,0.0,12.0,12.0
20210605,70702022115052,8071427021069826,104,315,89,1,0,0,400075000320,953,3331,0.2700199999999999,0.0,0.0,0.0
20210605,10005398496922,7030058908867678,104,315,16,0,0,0,448253008320,0,0,0.24880999999999998,0.0,0.0,0.0
20210605,60402262989318,4031413090346342,104,315,101,4,0,0,1521965996096,110749,277046,1.5413299999999999,0.0,0.0,0.0
20210605,40504315369553,7060238158370355,104,315,39769,312,124,355,370891966154176,87652331,110938898,729.9337099999999,0.0,1420.0,1420.0
20210605,70506421868294,1090733587107146,104,315,98500,1533,239,500,1488179604843520,254412635,319622641,2130.3367,0.0,2000.0,2000.0
20210605,70702022115052,7061111356854093,104,315,26,1,0,0,114197000576,200029,119254,0.16562,0.0,0.0,0.0
20210605,60005012352827,5011938321578756,104,315,2254,44,7,6,52245911994368,7354442,9504012,71.17081,0.0,24.0,24.0
20210605,70702022115052,5090437164960441,104,315,39944,374,91,377,419883037946240,49705444,66613012,456.8796299999999,0.0,1508.0,1508.0
20210605,60608308136142,9040452004514782,104,315,1169,12,3,4,9271327981376,2429220,3422083,13.583950000000002,0.0,16.0,16.0
20210605,50806409090287,4061336860672454,104,315,3,0,0,0,38495000832,0,0,0.18,0.0,0.0,0.0
20210605,60807476850604,1040486034913821,104,315,2557,8,0,0,10966354002944,1013074,1351261,14.41,0.0,0.0,0.0
20210605,30607480914543,5051348330692055,104,315,45,6,0,0,5941766971392,864917,885607,6.3656700000000015,0.0,0.0,0.0
20210605,60005012352827,7031306222925586,104,315,41,4,1,2,5416310963200,333417,564975,3.5545999999999993,0.0,8.0,8.0
20210605,30607480914543,9031162593448010,104,315,8,0,0,0,462817001472,0,0,0.31755999999999995,0.0,0.0,0.0
20210605,70908422871965,9091523494901819,104,315,304,5,2,2,9018046963840,1809780,2795270,29.84523,0.0,8.0,8.0
20210605,20102414297987,7071400243398726,104,315,394,3,0,0,3994960995136,519853,1202511,9.759830000000001,0.0,0.0,0.0
20210605,70702022115052,9011714047626228,104,315,11563,284,18,19,273240526929344,27850356,38032689,206.24438,0.0,76.0,76.0
20210605,60807476850604,9090981074117783,104,315,99,0,0,0,1717092008960,0,0,3.5545799999999996,0.0,0.0,0.0
20210605,60608308136142,7040155691051757,104,315,9039,73,20,202,86355838095296,13386565,16402694,142.69770999999997,0.0,808.0,808.0
20210605,50604428212896,1021227835982599,104,315,2052,10,0,1,6250595997568,1102507,750952,5.52302,0.0,4.0,4.0
20210605,10005398496922,1051428833313183,104,315,7,0,1,1,122532001472,0,0,0.21977999999999998,0.0,4.0,4.0
20210605,40504315369553,6021824784607671,104,315,4319,156,57,145,173523562952960,56507452,64160818,435.88113,0.0,580.0,580.0
20210605,50901413830594,5041107622071155,104,315,1,0,0,0,7872000000,0,0,0.01,0.0,0.0,0.0
20210605,20209449293196,1071836623341633,104,315,5,0,0,0,46226999360,0,0,0.09999999999999998,0.0,0.0,0.0
20210605,70506421868294,3011507176431970,104,315,15536,890,165,246,911773350888704,208999849,233360289,1405.3352,0.0,984.0,984.0
20210605,60005012352827,5061201803333178,104,315,30222,221,93,512,188133487017152,64986654,80506603,517.7456300000001,0.0,2048.0,2048.0
20210605,60005012352827,6011621117831788,104,315,6925,24,12,23,28660934982784,5494049,7934856,80.02000000000001,0.0,92.0,92.0
20210605,10309012621387,4020684472251274,104,315,6926,27,14,175,33214960023040,6250053,8097589,90.10507,0.0,700.0,700.0
20210605,60005012352827,2021083304922553,104,315,6,0,0,0,306222004224,0,0,0.13999999999999999,0.0,0.0,0.0
20210605,60402262989318,7071907573098300,104,315,39,1,0,0,1035189007872,5586,36543,1.7766600000000001,0.0,0.0,0.0
20210605,20604530875002,8001742500554600,104,315,3,0,0,0,21444999680,0,0,0.11925,0.0,0.0,0.0
20210605,10005398496922,9051578418819813,104,315,41,1,1,0,653126001152,608885,588526,1.86152,0.0,0.0,0.0
20210605,70702022115052,6070501516584281,104,315,1862,15,0,0,14755393997568,474471,416496,4.7689699999999995,0.0,0.0,0.0
20210605,70506421868294,9090638273963917,104,315,12,0,0,0,142340000768,0,0,0.12957,0.0,0.0,0.0
20210605,60608308136142,7070242828344201,104,315,5968,56,17,75,69427278013376,15997811,16730291,176.43983999999998,0.0,300.0,300.0
20210605,20102414297987,1061902224909129,104,315,247,1,1,1,2292114004224,370745,529642,6.508490000000001,0.0,4.0,4.0
20210605,40504400147134,8020568567783581,104,315,283,0,1,1,1371195997568,0,0,3.798599999999999,0.0,4.0,4.0
20210605,40903398619789,3081545495501256,104,315,4,0,0,0,39998000896,0,0,0.18389000000000003,0.0,0.0,0.0
20210605,30506472073904,8071860803077652,104,315,2,0,0,0,7090000128,0,0,0.01002,0.0,0.0,0.0
20210605,40706426556602,6020954314138204,104,315,41022,2751,253,764,2831591320072128,259479955,317204529,1984.4926099999996,0.0,3056.0,3056.0
20210605,20306444885088,6071109189201274,104,315,3,0,0,0,8796000000,0,0,0.02,0.0,0.0,0.0
20210605,40903398619789,5081467462830198,104,315,1,0,0,0,21129000960,0,0,0.09999999999999999,0.0,0.0,0.0
20210605,40706426556602,8010761906431051,104,315,531,9,2,2,8904714996160,527027,573642,4.901519999999999,0.0,8.0,8.0
20210605,30302471412393,5020698172742600,104,315,1,0,0,0,8252000256,0,0,0.0055899999999999995,0.0,0.0,0.0
20210605,20604530875002,9051243560359439,104,315,2,0,0,0,7900999936,0,0,0.03075,0.0,0.0,0.0
20210605,40504315369553,3081450150353856,104,315,21507,309,57,95,322244198885568,66376065,75336183,497.4268299999998,0.0,380.0,380.0
20210605,30607480914543,9041765342206247,104,315,10807,1914,182,204,2059968010350592,237262335,323090974,1886.7563799999996,0.0,816.0,816.0
20210605,10309012621387,216178319149618383,104,315,122209,687,303,1997,674054438042304,116181773,164371271,1182.0678999999996,0.0,7988.0,7988.0
20210605,70506421868294,2030561080230421,104,315,117166,1099,248,911,1144436949152704,174877474,229456620,1753.81078,0.0,3644.0,3644.0
20210605,70908422871965,9041121484906897,104,315,13238,51,8,8,64288276055296,13449164,20403420,161.57219,0.0,32.0,32.0
20210605,40504315369553,8071320282221245,104,315,10,1,0,0,844031006720,165028,216323,1.0003199999999999,0.0,0.0,0.0
20210605,40504315369553,4091208144244865,104,315,16249,204,32,29,245330940033280,45990910,52711649,360.4167900000001,0.0,116.0,116.0
20210605,30302471412393,8000860604770094,104,315,948,7,0,0,6146914005632,426926,767085,4.3280899999999995,0.0,0.0,0.0
20210605,10309012621387,8030906317614022,104,315,6,0,0,0,17887999616,0,0,0.03164,0.0,0.0,0.0
20210605,30506472073904,4091968803160376,104,315,2,0,0,0,11818000384,0,0,0.0274,0.0,0.0,0.0
20210605,70506421868294,3030097528189334,104,315,4803,38,6,120,48201738976640,4454733,5512224,36.87817000000001,0.0,480.0,480.0
20210605,70608348419857,6081714044160682,104,315,35,3,0,0,623724995968,1197236,1175056,2.3409899999999997,0.0,0.0,0.0
20210605,40504315369553,6051086675993787,104,315,3,0,0,0,24952999936,0,0,0.025849999999999998,0.0,0.0,0.0
20210605,30800591023329,7021658156842254,104,315,2997,181,26,46,167097694980096,23915328,28932412,117.11518999999997,0.0,184.0,184.0
20210605,70702022115052,7061821071366955,104,315,92,0,0,0,332400996672,0,0,0.15597,0.0,0.0,0.0
20210605,70800426750600,6070053621217196,104,315,2,0,0,0,129840001024,0,0,0.32999999999999996,0.0,0.0,0.0
20210605,50604428212896,1080632780011880,104,315,59517,191,44,105,219364584087168,31317842,32191838,219.43944999999997,0.0,420.0,420.0
20210605,50806409090287,4071037850073782,104,315,10,0,0,0,59325999616,0,0,0.23999999999999996,0.0,0.0,0.0
20210605,20201368893836,4030949824196802,104,315,9002,48,5,12,56027476001408,6773086,9069656,64.88289999999999,0.0,48.0,48.0
20210605,90301475842282,1051103773909325,104,315,1,0,0,0,56247001088,0,0,0.16999999999999998,0.0,0.0,0.0
20210605,30506472073904,6021566843472747,104,315,1,0,0,0,2455000064,0,0,0.0035499999999999998,0.0,0.0,0.0
20210605,70702022115052,6091816113240697,104,315,34132,1152,182,273,1210783498154752,204978520,253458240,1937.3188099999998,0.0,1092.0,1092.0
20210605,40504315369553,1011803194854958,104,315,1,0,0,0,73528000512,0,0,0.04078,0.0,0.0,0.0
20210605,70506421868294,7030034547504221,104,315,12070,187,36,39,203925976027136,36959332,43538485,281.44196000000005,0.0,156.0,156.0
20210605,20201368893836,7060392459077187,104,315,1492,8,1,1,15273658993600,1257930,2170278,20.657600000000002,0.0,4.0,4.0
20210605,50807530695352,7071242749783887,104,315,870,59,1,0,66059309137920,3316600,3728365,20.315580000000004,0.0,0.0,0.0
20210605,70702022115052,6001411154767755,104,315,165184,1603,466,1195,1469261876005248,392890443,499092124,2572.2746100000004,0.0,4780.0,4780.0
20210605,70506421868294,4051709186232521,104,315,241,8,0,0,5498958986496,1634763,1887778,9.24761,0.0,0.0,0.0
20210605,70608348419857,4031609224726424,104,315,146,1,0,0,1928069988352,120252,343669,7.154160000000002,0.0,0.0,0.0
20210605,70608348419857,8011725441319756,104,315,1,0,0,0,7614000128,0,0,0.03,0.0,0.0,0.0
20210605,50604428212896,9050450511010412,104,315,3057,15,4,9,6658492002624,1495994,1394345,4.3378000000000005,0.0,36.0,36.0
20210605,30607480914543,7000058680351710,104,315,49,11,0,0,8507080925184,595842,856745,4.24525,0.0,0.0,0.0
20210605,60402262989318,2011918080340095,104,315,71,2,0,0,2607349992960,91458,84133,1.18212,0.0,0.0,0.0
20210605,40903398619789,3041958270299322,104,315,373,29,2,2,24342131050496,3887085,5358776,21.74387,0.0,8.0,8.0
20210605,70608348419857,9031924471213715,104,315,4,0,0,0,53931000832,0,0,0.27,0.0,0.0,0.0
20210605,10309012621387,9030900888297929,104,315,51,1,0,0,693960994816,275657,340802,1.08304,0.0,0.0,0.0
20210605,50604428212896,4000036883208054,104,315,3188,16,2,1,14918567006528,1437338,1593920,9.46017,0.0,4.0,4.0
20210605,70702022115052,8091526071265902,104,315,64,0,0,0,365149000448,0,0,0.15442,0.0,0.0,0.0
20210605,70702022115052,4031717134462991,104,315,87924,349,156,1193,378026495007616,65470101,85736743,563.44448,0.0,4772.0,4772.0
20210605,30506472073904,2021468826023803,104,315,1,0,0,0,3073999872,0,0,0.00187,0.0,0.0,0.0
20210605,70506421868294,1050084925242667,104,315,32199,196,102,597,238283444039936,51065792,65851109,491.25992999999994,0.0,2388.0,2388.0
20210605,50604428212896,7081479088485063,104,315,8,2,1,1,1150981001216,924546,841808,3.8403699999999996,0.0,4.0,4.0
20210605,40504400147134,7030551714218660,104,315,30,0,0,0,275766001536,0,0,1.13084,0.0,0.0,0.0
20210605,70702022115052,1020781326105753,104,315,1800,36,8,7,21657007976320,8775745,9952183,38.33490999999999,0.0,28.0,28.0
20210605,70506421868294,5090316862174444,104,315,14081,72,23,118,64756168013376,15037795,18931241,112.97713,0.0,472.0,472.0
20210605,30607480914543,5010591143929880,104,315,75,9,2,2,7893923041280,754413,1325807,5.70435,0.0,8.0,8.0
20210605,30506472073904,7081551250987935,104,315,2342,79,10,11,73388121016064,10671251,14966422,54.98694999999999,0.0,44.0,44.0
20210605,60608308136142,9060261918861118,104,315,860,24,6,5,20673919049408,6838533,7554005,42.547109999999996,0.0,20.0,20.0
20210605,70609460544983,9080659799729951,104,315,31,0,0,0,209473001216,0,0,0.67,0.0,0.0,0.0
20210605,30506472073904,5031775252270745,104,315,2,0,0,0,55343001600,0,0,0.06549999999999999,0.0,0.0,0.0
20210605,60608308136142,1000091214199987,104,315,944,9,3,7,14224363973312,1559938,2055106,23.703040000000005,0.0,28.0,28.0
20210605,70702022115052,4081143379196329,104,315,706,1,0,0,3333019003712,68892,315661,3.4378900000000003,0.0,0.0,0.0
20210605,10005398496922,8091440507742001,104,315,640,9,3,3,5852645001920,2809329,3072956,10.841019999999999,0.0,12.0,12.0
20210605,30607480914543,2040461338535795,104,315,25,4,0,0,4596860938240,238182,307068,2.61,0.0,0.0,0.0
20210605,20306444885088,8021418444970892,104,315,3,0,0,0,14075999744,0,0,0.02,0.0,0.0,0.0
20210605,70702022115052,2001207169870541,104,315,4,0,0,0,49161999360,0,0,0.09198,0.0,0.0,0.0
20210605,70506421868294,4010474139687842,104,315,30,0,0,0,170287999296,0,0,0.09783999999999998,0.0,0.0,0.0
20210605,70702022115052,5011079214442746,104,315,476,9,0,0,11072488029824,789141,1235717,7.556809999999999,0.0,0.0,0.0
20210605,30607480914543,7000454835642150,104,315,17,2,0,0,1794021001216,23484,120529,1.20988,0.0,0.0,0.0
20210605,50308424081820,9091546640543830,104,315,453,8,1,1,12659002021120,1164515,1586518,30.843249999999994,0.0,4.0,4.0
20210605,60402262989318,1051116070849366,104,315,87,1,0,0,1857319002624,13446,31312,1.88544,0.0,0.0,0.0
20210605,60608308136142,7090055074611790,104,315,25,1,0,0,536752000000,315012,418228,0.7729499999999998,0.0,0.0,0.0
20210605,60608308136142,8041675922966476,104,315,7977,90,31,56,120674660968832,22734478,26544004,271.83358,0.0,224.0,224.0
20210605,50901413830594,3031502529533101,104,315,1,0,0,0,7553999872,0,0,0.02,0.0,0.0,0.0
20210605,30607480914543,5010355825442138,104,315,34,6,0,0,4314005985280,366735,949213,3.2302600000000004,0.0,0.0,0.0
20210605,70608348419857,3081684210671442,104,315,1,0,0,0,5680000000,0,0,0.01,0.0,0.0,0.0
20210605,50605442246954,5061126573200760,104,315,73,1,0,0,343452999488,521142,879946,0.8915699999999999,0.0,0.0,0.0
20210605,50604428212896,1031728888623001,104,315,4,0,0,0,32476000256,0,0,0.15150999999999998,0.0,0.0,0.0
20210605,70702022115052,1090212252371248,104,315,703,2,0,0,2187003001088,22119,29124,1.2212,0.0,0.0,0.0
20210605,70702022115052,8090860586051482,104,315,610,6,0,0,4039170007424,412843,281983,1.01136,0.0,0.0,0.0
20210605,40706426556602,5071211292557741,104,315,4870,556,43,49,621966244974848,49534019,77689152,557.05128,0.0,196.0,196.0
20210605,30607480914543,4041465352703299,104,315,6025,560,37,73,622476247027712,35311323,50964991,318.70496999999995,0.0,292.0,292.0
20210605,20605460089933,7010667023423448,104,315,15,0,0,0,175491001216,0,0,0.39,0.0,0.0,0.0
20210605,10309012621387,7020009868695958,104,315,6252,100,20,120,94448395968512,15625286,22864172,152.02695999999997,0.0,480.0,480.0
20210605,20201368893836,7010746804294964,104,315,2,0,0,0,3291000128,0,0,0.008629999999999999,0.0,0.0,0.0
20210605,10309012621387,6070055961865243,104,315,2502,421,12,55,490314169271296,17952096,28179801,240.69,0.0,220.0,220.0
20210605,60005012352827,2021235341176703,104,315,755,14,1,1,21106888984320,3497246,3523466,38.971320000000006,0.0,4.0,4.0
20210605,10005398496922,5020578494030829,104,315,17,0,0,0,222298003904,0,0,0.3363999999999999,0.0,0.0,0.0
20210605,10005398496922,8061471458512902,104,315,648,9,2,1,9827725994112,1927873,2144152,21.43995,0.0,4.0,4.0
20210605,60005012352827,6000589147732967,104,315,3534,529,68,100,583963226194944,82731480,104912484,812.46,0.0,400.0,400.0
20210605,50605442246954,4091707224966561,104,315,81,0,0,0,1339242997248,0,0,4.848039999999999,0.0,0.0,0.0
20210605,50605442246954,3081437989466677,104,315,12,0,0,0,85326999552,0,0,0.36646,0.0,0.0,0.0
20210605,20209449293196,6041839613449495,104,315,7,0,0,0,48667999360,0,0,0.16,0.0,0.0,0.0
20210605,70506421868294,1081675071747051,104,315,50,1,0,0,269133999488,195232,159687,0.44755999999999996,0.0,0.0,0.0
20210605,70506421868294,9021778071430959,104,315,157,0,0,0,1143804999808,0,0,2.05485,0.0,0.0,0.0
20210605,70506421868294,1000707596021420,104,315,53035,203,135,925,174075662001536,56655846,60162251,334.57340999999997,0.0,3700.0,3700.0
20210605,70506421868294,4010767671541092,104,315,7867,21,12,198,33297008992064,2890804,3649734,60.9408,0.0,792.0,792.0
20210605,20201368893836,8090544814693996,104,315,844,21,0,0,32345840024128,1310038,2063418,13.552719999999997,0.0,0.0,0.0
20210605,40504400147134,6000561817427379,104,315,32,0,0,0,192758998784,0,0,0.44008,0.0,0.0,0.0
20210605,80303373095787,1020593424035861,104,315,295,4,1,1,2925360987648,1137040,1390044,5.43,0.0,4.0,4.0
20210605,40504315369553,6091014054209539,104,315,635,5,0,0,5551809996416,264380,494790,5.91544,0.0,0.0,0.0
20210605,60608308136142,2000564587771479,104,315,9374,97,25,23,85317913047168,25813337,28071658,169.48668999999998,0.0,92.0,92.0
20210605,30607480914543,3041360543839994,104,315,25,3,0,0,2866222014464,330076,549220,1.3227799999999998,0.0,0.0,0.0
20210605,10005398496922,5030876484825811,104,315,37,4,0,0,2494697985792,491873,652997,4.06485,0.0,0.0,0.0
20210605,40701410311452,6070856576860274,104,315,963,5,1,1,5467756002816,480187,505763,7.129999999999999,0.0,4.0,4.0
20210605,60005012352827,8070830999147489,104,315,115,13,2,17,7182503980032,2557586,2120973,5.20632,0.0,68.0,68.0
20210605,40504400147134,7040161307043752,104,315,1,0,0,0,8077000192,0,0,0.05364,0.0,0.0,0.0
20210605,30607480914543,1001862503849015,104,315,5,0,0,0,289081997824,0,0,0.13568,0.0,0.0,0.0
20210605,60005012352827,8010186423341157,104,315,137,16,4,4,15532359038208,2864686,3111830,14.850000000000001,0.0,16.0,16.0
20210605,50604428212896,5061527837464174,104,315,203,1,0,1,3235557001472,114333,243473,9.59184,0.0,4.0,4.0
20210605,40504315369553,4040039158273240,104,315,550,2,2,6,4438070000128,348659,400533,6.392559999999999,0.0,24.0,24.0
20210605,60608308136142,5090057681455854,104,315,899,3,1,26,6613362001280,326801,383369,12.397050000000002,0.0,104.0,104.0
20210605,30607480914543,4090757630953781,104,315,64,8,0,0,7224569055232,739311,1752215,5.362299999999999,0.0,0.0,0.0
20210605,40903398619789,8041345400234150,104,315,4,0,0,0,118239000576,0,0,0.22224,0.0,0.0,0.0
20210605,20201368893836,4080448854996978,104,315,465,12,1,1,12439209998720,1638914,2315939,8.48204,0.0,4.0,4.0
20210605,30607480914543,9030459845744194,104,315,7,2,0,0,1918414979072,491326,922650,2.24966,0.0,0.0,0.0
20210605,10005398496922,6001775438127038,104,315,42,2,0,0,1015240002944,598964,471583,3.0442999999999993,0.0,0.0,0.0
20210605,10309012621387,7021034441899984,104,315,1,0,0,0,7304999936,0,0,0.0,0.0,0.0,0.0
20210605,60005012352827,6001733391974745,104,315,1038,14,5,9,24062306021632,2195153,2593332,25.477959999999992,0.0,36.0,36.0
20210605,70702022115052,1091123011465860,104,315,435,4,0,0,3290820991808,560447,549135,2.63689,0.0,0.0,0.0
20210605,50604428212896,3000190293746321,104,315,96,1,0,0,4374449019904,151827,153418,7.0302299999999995,0.0,0.0,0.0
20210605,70608348419857,5061108748037807,104,315,10,0,0,0,375405006336,0,0,1.2125400000000002,0.0,0.0,0.0
20210605,60005012352827,1061419874746315,104,315,195,0,0,0,761912998272,0,0,1.6039899999999998,0.0,0.0,0.0
20210605,10309012621387,3040998141251930,104,315,2,2,0,0,139555000320,448354,734184,0.73,0.0,0.0,0.0
20210605,40706426556602,8031729586599049,104,315,75,10,1,1,15957398790656,851732,1673837,20.33217,0.0,4.0,4.0
20210605,20102414297987,9051700224601275,104,315,62,0,0,0,391536003712,0,0,0.9305900000000001,0.0,0.0,0.0
20210605,70506421868294,8050413892973402,104,315,38354,213,77,328,239166213037760,43436859,58624399,430.48802,0.0,1312.0,1312.0
20210605,10005398496922,1021657169290139,104,315,3,0,0,0,61054002176,0,0,0.06326000000000001,0.0,0.0,0.0
20210605,60608308136142,7011412156191794,104,315,14,0,0,0,66098000960,0,0,0.061560000000000004,0.0,0.0,0.0
20210605,50604428212896,1071127815784792,104,315,1240,511,15,20,548105327624192,14893109,24397375,154.82312000000002,0.0,80.0,80.0
20210605,20306444885088,6031114484072808,104,315,4,0,0,0,33596000256,0,0,0.01,0.0,0.0,0.0
20210605,70702022115052,7081911184468835,104,315,558,2,1,0,2489203000640,172041,900920,5.67718,0.0,0.0,0.0
20210605,40504400147134,5060464897920401,104,315,14,0,0,0,57842000512,0,0,0.10717999999999998,0.0,0.0,0.0
20210605,60402262989318,7030745765984932,104,315,576,14,2,2,18842527984640,1331036,2187473,19.582929999999998,0.0,8.0,8.0
20210605,20306444885088,2051915444278815,104,315,2,0,0,0,1690000000,0,0,0.0,0.0,0.0,0.0
20210605,50604428212896,6021611312337603,104,315,194,10,0,0,16517836046336,535872,888048,6.2787299999999995,0.0,0.0,0.0
20210605,70506421868294,6020611802277433,104,315,20047,90,31,160,104242301004224,18539594,22027883,187.43010999999996,0.0,640.0,640.0
20210605,40504400147134,6050165817126400,104,315,21,0,0,0,131677999744,0,0,0.47966,0.0,0.0,0.0
20210605,20201368893836,1050949844194820,104,315,8113,79,13,11,106224245010432,12836515,18290811,181.29201000000003,0.0,44.0,44.0
20210605,60005012352827,7091208803630139,104,315,1783,7,6,6,8839865012032,2563760,3096466,29.516860000000005,0.0,24.0,24.0
20210605,70702022115052,4031475713982577,104,315,238,3,0,0,3601508994560,563265,453171,2.60384,0.0,0.0,0.0
