process_date,site_id,position_id,smart_optimization_goal,second_goal,valid_exposure_cnt,valid_click_cnt,active_num,second_active_num,valid_exposure_pctr,adjusted_smart_pcvr,vc_adjusted_smart_pcvr2,real_cost_micros,first_gmv,second_gmv,click_gmv,no_click_gmv
20210605,90505451424076,6060965591297551,104,106,3718,28,5,1,27651676965696,2456013,614206,56.72999999999995,0.0,32.0,0.0,32.0
20210605,20201368893836,5080540825709036,104,106,171935,2040,87,22,2220819921249984,97155365,31416258,1257.6738499999983,0.0,1894.84,1894.84,0.0
20210605,40504400147134,8020568567783581,104,10801,96237,762,97,3,741042440124736,75298937,8041077,6530.378230000001,0.0,1670.0,1670.0,0.0
20210605,40504315369553,6091014054209539,104,315,1042,7,1,1,8913949998592,482762,715190,9.345490000000002,0.0,4.2,0.0,4.2
20210605,20201368893836,3040440804494903,104,204,48,1,0,0,690612008000,65935,30437,0.2787,0.0,0.0,0.0,0.0
20210605,30806358632143,3090653004619755,104,108,294,2,0,0,3156558997568,43677,4452,1.6748399999999999,0.0,0.0,0.0,0.0
20210605,40106476583359,7041712882646775,104,0,3152,95,1,0,32474965989376,825331,0,5.556119999999996,30.17,0.0,30.17,0.0
20210605,60005012352827,6061405262120544,104,106,12957,770,41,11,808780748944256,36401760,9062832,847.7644699999998,0.0,1173.2,1138.0,35.2
20210605,60005012352827,5000159463714427,104,108,220,4,0,0,1779740003200,49978,4686,0.69572,0.0,0.0,0.0,0.0
20210605,20906306793614,4020648064893739,104,108,9,0,0,0,15972999872,0,0,0.0,0.0,0.0,0.0,0.0
20210605,60608308136142,5090057681455854,104,10801,16067,128,10,2,140579152954240,19119787,2578708,2747.35588,0.0,1504.69,1504.69,0.0
20210605,70702022115052,3011012875169954,104,10801,1,0,0,0,46252998656,0,0,0.01,0.0,0.0,0.0,0.0
20210605,90903124471793,5090169964137568,104,106,17,0,0,0,1423073013760,0,0,0.060000000000000005,0.0,0.0,0.0,0.0
20210605,60005012352827,6041503214733796,104,106,981,101,5,1,120338815951616,3986391,709059,63.70999999999999,0.0,35.0,35.0,0.0
20210605,20604530875002,9051243560359439,104,106,2869,34,4,0,31861105956672,7557389,2810281,213.78016,0.0,0.0,0.0,0.0
20210605,10707405966597,2061706897016664,104,106,60312,2539,2,0,2692687114985408,1008010,300033,58.91605999999992,0.0,0.0,0.0,0.0
20210605,20306444885088,8021418444970892,104,105,103,0,0,0,2052766999040,0,0,0.38332999999999995,0.0,0.0,0.0,0.0
20210605,30806358632143,7091300641091180,104,106,289989,3331,280,90,3514945996824640,288469460,79827379,10573.961279999996,0.0,13167.03,8260.529999999999,4906.5
20210605,20306444885088,2001617474176992,104,0,972,0,0,0,2274880999040,0,0,1.8315700000000008,0.0,0.0,0.0,0.0
20210605,30607480914543,5010591143929880,104,315,104,14,2,2,11282648014848,1411582,2188769,8.076329999999999,0.0,8.0,4.0,4.0
20210605,60402262989318,8040845885079142,104,105,369,5,0,0,5002967997440,825713,165578,13.260000000000002,0.0,0.0,0.0,0.0
20210605,40106476583359,5011618958977507,104,204,216,12,0,0,7951722979328,674107,339450,6.578249999999998,0.0,0.0,0.0,0.0
20210605,30506472073904,5031775252270745,104,106,632,11,5,2,11178587010176,1828746,604277,51.99893000000001,0.0,288.51,288.51,0.0
20210605,20201368893836,9020243845002050,104,105,19567,1936,43,15,1697781457531392,110391141,46943008,2182.47493,0.0,635.76,635.76,0.0
20210605,50901413830594,3031502529533101,104,204,2,0,0,0,12167000064,0,0,0.049999999999999996,0.0,0.0,0.0,0.0
20210605,70702022115052,7031141410814051,104,108,68,0,0,0,380583000320,0,0,0.39866,0.0,0.0,0.0,0.0
20210605,10309012621387,6070055961865243,104,10801,5939,1149,1,0,1142902272945152,5571694,788098,287.4769799999997,0.0,0.0,0.0,0.0
20210605,30607480914543,1001862503849015,104,106,4176,712,12,2,755712224794112,10010027,4271268,180.37997999999996,0.0,98.0,98.0,0.0
20210605,70506421868294,2040783931422171,104,106,160579,521,3,0,527320247997376,26739128,9215301,376.03638999999987,0.0,0.0,0.0,0.0
20210605,70702022115052,6040359780254401,104,105,50569,1997,15,5,2272942066879552,49765032,25688313,1652.390449999999,0.0,252.63,252.63,0.0
20210605,10309012621387,8050004327819064,104,106,5913,55,2,0,58947970961664,1042181,222867,67.82664000000003,0.0,0.0,0.0,0.0
20210605,60005012352827,3021438371979517,104,106,18696,373,9,2,355980267018368,7345539,2578124,319.05626,0.0,313.87,313.87,0.0
20210605,60003454983821,2011106444433146,104,108,407,24,0,0,29247551007744,198621,203430,11.97,0.0,0.0,0.0,0.0
20210605,40106476583359,1051410842945690,104,10801,341,19,0,0,14458609075712,34306,6874,3.417909999999999,0.0,0.0,0.0,0.0
20210605,20201368893836,6000691429983720,104,106,78117,2142,61,17,2333676492503360,44521882,13586946,452.3624399999996,0.0,5268.4,5268.4,0.0
20210605,20209449293196,1071836623341633,104,10801,335,2,0,0,3665703002432,536132,55533,60.99104999999997,0.0,0.0,0.0,0.0
20210605,40807403425677,7070889811747167,104,106,43015,4163,644,205,4094426472070912,712770125,187527826,9497.432279999995,0.0,20581.31,20581.31,0.0
20210605,30806358632143,1020265958455158,104,0,4418,142,11,0,116341169949440,6692536,0,303.12183999999985,397.5,0.0,349.51000000000005,47.989999999999995
20210605,30806358632143,2000255661157879,104,106,208234,1920,75,34,2098977436874624,110177004,34694797,5471.6534,0.0,3644.5,3259.71,384.79
20210605,80909368092923,7010153998769701,104,106,303,4,0,0,4028002010944,134560,48007,5.752519999999999,0.0,0.0,0.0,0.0
20210605,10309012621387,2080281422358137,104,106,819,20,0,0,18235054022528,726880,192205,10.205869999999997,0.0,0.0,0.0,0.0
20210605,70702022115052,9021708508866213,104,108,841,11,0,0,11397358999296,17841,19064,4.45503,0.0,0.0,0.0,0.0
20210605,60807476850604,1080416493270959,104,105,351610,3665,1007,486,3837127802296192,1232594200,608115501,35694.731259999986,0.0,27135.299999999996,27135.299999999996,0.0
20210605,50605442246954,5051024513806628,104,0,484,0,0,0,4976247995264,0,0,13.435149999999993,0.0,0.0,0.0,0.0
20210605,40106476583359,5011618958977507,104,10801,1981,92,1,0,97704048897792,1359188,212084,271.37056999999993,0.0,0.0,0.0,0.0
20210605,90100470046973,1070157769530594,104,10801,1,0,0,0,17125999616,0,0,0.03,0.0,0.0,0.0,0.0
20210605,30607480914543,7080666398638648,104,108,154,49,0,0,43888552155136,95944,36675,7.219489999999999,0.0,0.0,0.0,0.0
20210605,60508439594416,8021235850772779,104,105,7,0,0,0,58854000256,0,0,0.26999999999999996,0.0,0.0,0.0,0.0
20210605,50604428212896,6021031581415096,104,0,4546,101,7,0,110932273025280,5950574,0,223.76354000000018,205.23,0.0,88.2,117.03
20210605,20604530875002,8001742500554600,104,106,1960,14,3,1,25180991023552,3433609,847760,176.48743999999996,0.0,40.21,40.21,0.0
20210605,10005398496922,7060647828344189,104,204,2807,12,2,1,20630140967104,1189840,521021,45.55074999999997,0.0,41.66,41.66,0.0
20210605,40109452819930,4080972867823446,104,105,1,0,0,0,11792000000,0,0,0.08,0.0,0.0,0.0,0.0
20210605,10309012621387,2050023592295759,104,315,2,0,0,0,395000000,0,0,0.0,0.0,0.0,0.0,0.0
20210605,20102414297987,1061902224909129,104,105,5346,46,6,4,57849651960704,6516908,3500391,185.85410000000002,0.0,143.99,143.99,0.0
20210605,30800591023329,9001259183350642,104,204,261,23,0,0,21375225991168,219136,112290,7.929999999999997,0.0,0.0,0.0,0.0
20210605,40106476583359,9031619978370601,104,204,111,1,0,0,2015485999744,83270,12750,1.3401300000000003,0.0,0.0,0.0,0.0
20210605,50002495342288,7071775470519784,104,10801,247,5,0,0,8988407011840,51524,4856,7.661699999999997,0.0,0.0,0.0,0.0
20210605,90100470046973,7010554729938525,104,0,17,0,0,0,155346000640,0,0,0.10999999999999999,0.0,0.0,0.0,0.0
20210605,10309012621387,216178319149618383,104,105,901038,6642,198,144,7107507824182848,166910610,124969487,6681.419810000001,0.0,6918.720000000001,4841.88,2076.84
20210605,80303373095787,5061752007336331,104,106,8,9,0,0,2420401029120,148720,44311,0.31999999999999995,0.0,0.0,0.0,0.0
20210605,60704472578903,7050897095539538,104,0,681271,9169,106,0,10026646592772736,105265748,0,3640.209410000002,2482.32,0.0,2482.320000000001,0.0
20210605,40301325569554,5000381345277060,104,0,1688,32,1,0,31243202055936,509095,0,16.92787,23.11,0.0,23.11,0.0
20210605,70608348419857,5021880270676349,104,105,15,0,0,0,86587999360,0,0,0.901,0.0,0.0,0.0,0.0
20210605,10309012621387,6020296181955926,104,105,161,2,0,0,3087183954688,6318,4790,2.0405000000000006,0.0,0.0,0.0,0.0
20210605,30607480914543,5010591143929880,104,106,37739,6364,113,44,6436483814038912,133054940,45970986,2717.733410000001,0.0,3929.4199999999996,3663.5899999999997,265.83
20210605,70702022115052,9010698868697992,104,105,2,0,0,0,18293000192,0,0,0.00309,0.0,0.0,0.0,0.0
20210605,60005012352827,1011216998030281,104,105,698,12,0,0,11825855999296,1449540,717064,30.871600000000008,0.0,0.0,0.0,0.0
20210605,90704445965875,7061060395531368,104,10801,2085,112,0,0,104643356076032,355498,20287,32.53258,0.0,0.0,0.0,0.0
20210605,40706426556602,8030556354445124,104,204,1544,4,0,0,5397713002752,51741,39607,2.0424800000000003,0.0,0.0,0.0,0.0
20210605,40903398619789,8041345400234150,104,315,5,0,0,0,130629000192,0,0,0.23224,0.0,0.0,0.0,0.0
20210605,50206368215858,9011122481612767,104,0,104,3,1,0,1094278998784,271322,0,9.116069999999997,60.5,0.0,60.5,0.0
20210605,60005012352827,7000714821015632,104,204,460,12,0,0,9178078997760,6854,1254,0.12999999999999998,0.0,0.0,0.0,0.0
20210605,50604428212896,9021421826953475,104,315,676,37,3,2,36793751029504,3571782,3912622,24.31768,0.0,7.3,7.3,0.0
20210605,50807530695352,2091450758483936,104,204,650,4,0,0,5380916010240,401400,112449,6.832119999999997,0.0,0.0,0.0,0.0
20210605,70506421868294,1000707596021420,104,106,5952401,43560,3436,1175,43927266700323968,3925234584,1153174326,46464.282500000045,0.0,58764.630000000034,50128.410000000025,8636.22
20210605,50604428212896,7081479088485063,104,10801,1291,40,4,2,32638223038464,3639242,317093,302.74212,0.0,3592.5,3000.0,592.5
20210605,20102414297987,3081901214005144,104,105,9454,143,16,6,125266734972672,14501675,7797931,351.11052999999987,0.0,235.0,235.0,0.0
20210605,30302471412393,5020698172742600,104,105,156,1,0,0,1553609998080,340144,177340,3.905679999999999,0.0,0.0,0.0,0.0
20210605,60305460411544,5060066398236931,104,105,146,4,2,1,2176035008000,440225,126061,17.785010000000003,0.0,170.0,0.0,170.0
20210605,90301475842282,8011509783808462,104,0,2600,23,1,0,22017150984640,607317,0,11.63191,22.89,0.0,22.89,0.0
20210605,60608308136142,7011412156191794,104,108,1,0,0,0,2519000064,0,0,0.0,0.0,0.0,0.0,0.0
20210605,20102414297987,1061902224909129,104,10801,2633,15,3,0,22150112000192,3002179,489197,489.19317,0.0,0.0,0.0,0.0
20210605,10309012621387,8030906317614022,104,108,7,0,0,0,18714999936,0,0,0.05882,0.0,0.0,0.0,0.0
20210605,60608308136142,7090055074611790,104,108,2,0,0,0,4702000128,0,0,0.19282,0.0,0.0,0.0,0.0
20210605,40106476583359,1041313988776660,104,10801,1697,49,2,0,43275940974592,795083,40367,129.20471999999995,0.0,0.0,0.0,0.0
20210605,70608348419857,1041315933197115,104,105,2989,56,11,7,68059670013248,14709724,7275488,420.0115399999999,0.0,301.86,301.86,0.0
20210605,50807530695352,7001046799625997,104,105,565,96,0,0,91408566091776,652369,655942,39.078710000000015,0.0,0.0,0.0,0.0
20210605,70702022115052,9010127235347194,104,106,1826828,42451,2198,605,50464166929756416,2260524119,674047541,27209.38177000001,0.0,85801.59999999998,70922.96999999999,14878.630000000001
20210605,70702022115052,4020702880323025,104,204,3398,37,0,0,31140090989888,730865,46171,4.079630000000001,0.0,0.0,0.0,0.0
20210605,40504315369553,3091423804019695,104,108,38,4,0,0,2063004997632,3346,880,0.53113,0.0,0.0,0.0,0.0
20210605,60305460411544,4030761530660446,104,106,2189,38,7,2,37913971995392,3634616,1428272,196.79478999999998,0.0,286.0,170.0,116.0
20210605,60807476850604,9090981074117783,104,10801,5911,175,13,1,189896427903616,12520336,1988456,345.9690499999998,0.0,134.22,134.22,0.0
20210605,30208368992837,9070147875802210,104,105,16,0,0,0,178258999552,0,0,0.55858,0.0,0.0,0.0,0.0
20210605,50604428212896,2051670226907688,104,108,24,0,0,0,214988998656,0,0,0.10609000000000002,0.0,0.0,0.0,0.0
20210605,70702022115052,1091123011465860,104,315,435,4,0,0,3290820991808,560447,549135,2.6368899999999997,0.0,0.0,0.0,0.0
20210605,20201368893836,7060392459077187,104,0,79866,3242,38,0,3284998604644736,40949691,0,816.0993299999994,728.24,0.0,680.87,47.37
20210605,50806409090287,4061336860672454,104,204,7,0,0,0,59875999616,0,0,0.14883999999999997,0.0,0.0,0.0,0.0
20210605,10005398496922,7060647828344189,104,10801,14926,124,23,2,130566288963776,20853951,3641903,2004.1948300000006,0.0,1730.0,650.0,1080.0
20210605,20906306793614,5060833676685629,104,0,9146,11,0,0,18372589999616,76965,0,2.7699999999999996,0.0,0.0,0.0,0.0
20210605,70803405454129,1001402779504774,104,106,22,1,0,0,752593008640,4043,632,0.12000000000000001,0.0,0.0,0.0,0.0
20210605,40106476583359,2011515998475506,104,10801,196,2,0,0,5250744991232,99571,63547,25.902479999999997,0.0,0.0,0.0,0.0
20210605,50007452537563,6030681077562763,104,106,5044,250,5,1,312238137958400,5830300,981729,143.68778999999995,0.0,400.0,400.0,0.0
20210605,30806358632143,4081268245755578,104,10801,47573,415,27,3,449978827019264,20342412,1961805,2914.5206099999987,0.0,7899.0,0.0,7899.0
20210605,70702022115052,4020702880323025,104,0,90302,1297,12,0,1277213606828352,16750937,0,140.67842,160.18,0.0,160.18,0.0
20210605,10309012621387,4050509377014063,104,106,261551,3752,83,38,3845468416157760,58450541,21678966,4269.87893,0.0,8116.210000000001,5726.210000000001,2390.0
20210605,30506472073904,5031775252270745,104,0,682,13,2,0,10305815988992,2872866,0,39.12576000000001,31.0,0.0,31.0,0.0
20210605,70702022115052,8091526071265902,104,108,19,0,0,0,61258999872,0,0,0.02332,0.0,0.0,0.0,0.0
20210605,90100326256701,2050547053360565,104,106,19,0,0,0,204977001472,0,0,0.02,0.0,0.0,0.0,0.0
20210605,60704472578903,3071244334395274,104,204,9,0,0,0,88017998720,0,0,0.03,0.0,0.0,0.0,0.0
20210605,90704445965875,2081968305635460,104,105,1,0,0,0,22599000064,0,0,0.0,0.0,0.0,0.0,0.0
20210605,30208368992837,9070147875802210,104,106,1015,17,0,0,22050177966272,263424,73340,12.588200000000004,0.0,0.0,0.0,0.0
20210605,30208368992837,9060995429084659,104,106,9245,125,1,1,131849013041792,758951,197522,46.58130000000002,0.0,110.22,110.22,0.0
20210605,10005398496922,7060647828344189,104,108,309,7,0,0,2803087996544,1245106,1505240,10.263449999999997,0.0,0.0,0.0,0.0
20210605,20201368893836,1040883125437225,104,0,27174,318,25,0,494885679916224,13661321,0,625.0006399999995,653.6,0.0,517.92,135.68
20210605,50605442246954,3081437989466677,104,106,23386,493,97,40,540014437023040,123324445,45554882,2472.2441999999996,0.0,2124.99,2124.99,0.0
20210605,30806358632143,8060365948967190,104,108,116,4,0,0,3613730999552,381772,29551,2.987999999999999,0.0,0.0,0.0,0.0
20210605,40504315369553,2040634178477425,104,315,1,0,0,0,12097999872,0,0,0.00743,0.0,0.0,0.0,0.0
20210605,70702022115052,3071004149979485,104,204,19,0,0,0,78427001344,0,0,0.01515,0.0,0.0,0.0,0.0
20210605,70506421868294,5000717822579468,104,315,61937,161,69,456,199761232932160,26958081,38752865,283.19512000000003,0.0,1764.8000000000002,74.10000000000001,1690.7
20210605,20309460140974,7000455779330424,104,106,2,0,0,0,17781000192,0,0,0.10999999999999999,0.0,0.0,0.0,0.0
20210605,50106403385474,4080893254497202,104,10801,12,0,0,0,232560999424,0,0,2.09,0.0,0.0,0.0,0.0
20210605,60305460411544,5060066398236931,104,106,3253,42,1,0,52832052003520,5038224,1667007,265.4853700000002,0.0,0.0,0.0,0.0
20210605,70702022115052,3091226336181066,104,108,406,16,0,0,25176416909824,52538,13541,2.33048,0.0,0.0,0.0,0.0
20210605,90603469797199,2061339683583396,104,10801,409,2,0,0,3886671006016,120807,22884,102.78966,0.0,0.0,0.0,0.0
20210605,70601378118790,9061149415904610,104,106,860,4,1,0,8877818992960,738830,320499,43.435289999999995,0.0,0.0,0.0,0.0
20210605,60608308136142,8041675922966476,104,204,2207,50,2,0,59254895003840,3208465,1014235,105.27490000000004,0.0,0.0,0.0,0.0
20210605,30005422732564,2020181067861747,104,106,8165,174,7,2,203618126083328,4439429,1264262,244.96999999999994,0.0,560.0,560.0,0.0
20210605,70609460544983,9080659799729951,104,106,220137,2867,569,196,2889003412326592,640983824,210575880,10118.978369999997,0.0,12950.049999999997,12825.629999999997,124.42
20210605,80909368092923,7040976454437714,104,108,6,0,0,0,44860000256,0,0,0.026990000000000004,0.0,0.0,0.0,0.0
20210605,70702022115052,8000714242475236,104,108,853,1,0,0,2911476999808,3116,1918,1.64186,0.0,0.0,0.0,0.0
20210605,60402262989318,4031413090346342,104,204,49,0,0,0,742023998976,0,0,0.60251,0.0,0.0,0.0,0.0
20210605,70707452477964,4091322444703448,104,0,1111497,7265,71,0,7314456100985408,152805559,0,3411.271000000002,1577.22,0.0,1577.2199999999998,0.0
20210605,60704472578903,7050897095539538,104,10801,83822,1072,24,5,1149428466902208,23656336,3510608,1030.9182099999994,0.0,743.0,171.0,572.0
20210605,40106476583359,1041313988776660,104,106,22682,831,41,15,862918668992192,24066141,8800898,556.4072299999996,0.0,1032.69,802.37,230.32
20210605,60402262989318,7071907573098300,104,105,810,19,3,2,29608706966016,694045,531982,53.44783,0.0,265.76,265.76,0.0
20210605,30506472073904,4091968803160376,104,204,9,0,0,0,63627000320,0,0,0.11999999999999998,0.0,0.0,0.0,0.0
20210605,40706426556602,1001529580802067,104,10801,269,22,0,0,20682732052480,42771,2614,1.7949799999999998,0.0,0.0,0.0,0.0
20210605,60005012352827,1041686419306792,104,10801,387,2,0,0,5515083972800,79573,6713,44.28057000000001,0.0,0.0,0.0,0.0
20210605,50308424081820,3081349630357003,104,0,13,0,0,0,483166004736,0,0,1.3333700000000002,0.0,0.0,0.0,0.0
20210605,70601378118790,4070643834392507,104,204,5,0,0,0,222198001664,0,0,0.05,0.0,0.0,0.0,0.0
20210605,40301325569554,8061050180350627,104,108,2850,78,11,0,78034497053184,6838622,250288,63.81051,0.0,0.0,0.0,0.0
20210605,30607480914543,9041765342206247,104,315,17306,3034,334,370,3303726625959936,418076453,565475644,3053.542550000001,0.0,1439.0000000000002,1308.8000000000002,130.2
20210605,60700493537595,7031704632863998,104,0,51,0,0,0,636906996480,0,0,8.359329999999998,0.0,0.0,0.0,0.0
20210605,80309495536503,4031249550607502,104,10801,2745,1,0,0,8561703003776,36869,524,101.91763999999999,0.0,0.0,0.0,0.0
20210605,30506472073904,2021468826023803,104,106,212,2,0,0,1561843993856,135201,58421,2.7517699999999996,0.0,0.0,0.0,0.0
20210605,10005398496922,2050657611852988,104,106,227907,2626,281,104,2921832324421120,343319233,114686798,5581.66649,0.0,5470.1900000000005,5411.1900000000005,59.0
20210605,70506421868294,6020833307694317,104,0,15785114,402400,17101,0,403156015527362304,15744005983,0,345513.97268,324662.58,0.0,158116.93999999983,166545.6400000001
20210605,70804376351702,8080058656690607,104,0,129,4,0,0,8942497012736,12735,0,0.59,0.0,0.0,0.0,0.0
20210605,40504400147134,6000561817427379,104,315,50,0,0,0,268666997888,0,0,0.58442,0.0,0.0,0.0,0.0
20210605,10005398496922,2050657611852988,104,108,413,4,1,0,2534088000064,934742,30341,12.403079999999996,0.0,0.0,0.0,0.0
20210605,90301475842282,8071877420105954,104,108,3,0,0,0,44687000064,0,0,0.01,0.0,0.0,0.0,0.0
20210605,20306444885088,7081400129906530,104,204,7,0,0,0,91608000512,0,0,0.0118,0.0,0.0,0.0,0.0
20210605,50604428212896,5041011575480084,104,106,1063088,10173,59,12,9763099099753216,83890733,15664002,848.6081399999995,0.0,799.6800000000002,799.6800000000002,0.0
20210605,70506421868294,4091009100684262,104,0,501626,2629,60,0,2758216727142336,98972877,0,789.2913799999998,631.3,0.0,83.44,547.86
20210605,20102414297987,9051700224601275,104,204,19,1,0,0,127507999488,30415,9773,0.7,0.0,0.0,0.0,0.0
20210605,70702022115052,4020238772806530,104,108,49179,362,102,6,416097765981888,49055215,2731259,442.76539,0.0,1662.44,1472.44,190.0
20210605,10005398496922,6001775438127038,104,108,1,0,0,0,18333999104,0,0,0.16,0.0,0.0,0.0,0.0
20210605,20309460140974,1010856769631278,104,106,8,0,0,0,65364999936,0,0,0.35,0.0,0.0,0.0,0.0
20210605,20201368893836,1040883125437225,104,10801,746,11,1,0,9507749037824,1323504,209825,97.31772000000004,0.0,0.0,0.0,0.0
20210605,70702022115052,7081911184468835,104,108,103,0,0,0,588047000192,0,0,1.2494300000000003,0.0,0.0,0.0,0.0
20210605,80303373095787,1020593424035861,104,10801,9407,56,10,1,65967507030016,7664617,750582,990.3599399999991,0.0,860.0,860.0,0.0
20210605,60402262989318,5060992371618963,104,106,16835,391,10,3,493538607093312,10401685,1770471,54.11941000000002,0.0,500.64,500.64,0.0
20210605,60608308136142,7011412156191794,104,106,724,9,1,1,5099488006592,784825,269439,7.661620000000002,0.0,54.22,54.22,0.0
20210605,60303415282763,8001711198586934,104,108,7,0,0,0,100030999552,0,0,0.04759,0.0,0.0,0.0,0.0
20210605,40706426556602,9020461664114765,104,0,1379260,90148,3410,0,104570747299370368,2741200170,0,59694.69485999996,62383.57,0.0,36694.63999999999,25688.929999999982
20210605,10509414896986,7081501243299781,104,108,30,0,0,0,348563999040,0,0,0.29729999999999995,0.0,0.0,0.0,0.0
20210605,30506472073904,4020299085735455,104,106,789603,4356,114,20,4852579019848320,122884461,27366105,1376.4021799999991,0.0,3870.9300000000003,3870.9300000000003,0.0
20210605,20209449293196,3061238643663980,104,106,61226,637,13,1,742289561166656,30495962,4161442,195.28327999999988,0.0,400.0,400.0,0.0
20210605,90301475842282,6051308688378902,104,108,2,0,0,0,93145997312,0,0,0.13999999999999999,0.0,0.0,0.0,0.0
20210605,50604428212896,3000190293746321,104,10801,5348,126,11,1,149453769945856,8733910,768615,946.8800000000001,0.0,800.0,800.0,0.0
20210605,40706426556602,9020461664114765,104,10801,99852,5080,77,8,4803379641098176,56957351,6062760,6065.496930000003,0.0,5370.43,4249.0,1121.43
20210605,60005012352827,8070830999147489,104,105,657,34,0,0,31444823949312,399509,174305,7.499209999999997,0.0,0.0,0.0,0.0
20210605,30607480914543,5010591143929880,104,108,1002,283,0,0,286494416053760,647923,164437,27.620230000000003,0.0,0.0,0.0,0.0
20210605,60608308136142,1000091214199987,104,108,27,0,0,0,322061001344,0,0,0.56573,0.0,0.0,0.0,0.0
20210605,50604428212896,8061429346478974,104,106,95524,4325,52,11,4508999489876416,52428454,11825384,708.1849399999998,0.0,1010.5300000000001,1010.5300000000001,0.0
20210605,60005012352827,4091569797816435,104,105,3662,56,0,0,58837702014720,2150471,1158942,91.11466000000001,0.0,0.0,0.0,0.0
20210605,50308424081820,9091546640543830,104,108,50,0,0,0,1487088995328,0,0,1.7799999999999998,0.0,0.0,0.0,0.0
20210605,30806358632143,5071677992060493,104,10801,120662,1710,188,17,1894336242680384,166270721,23063873,30583.586409999967,0.0,16012.61,12896.54,3116.07
20210605,60005012352827,7010089433881988,104,108,109,4,0,0,4464207990272,112068,5542,2.82185,0.0,0.0,0.0,0.0
20210605,70608348419857,6081714044160682,104,0,11009,229,18,0,238469884963904,23730883,0,682.1035999999998,462.41,0.0,412.63000000000005,49.78
20210605,10309012621387,3060457581930679,104,0,40695,3874,94,0,4054612116547584,126429602,0,1827.4674999999982,1034.67,0.0,1034.6699999999998,0.0
20210605,10309012621387,8050004327819064,104,105,83,0,0,0,371387002624,0,0,0.88168,0.0,0.0,0.0,0.0
20210605,70609460544983,1011350043194770,104,0,1877192,5978,345,0,6535622950078400,377113220,0,4205.704840000001,3221.13,0.0,3221.13,0.0
20210605,80909368092923,7061878418913926,104,0,27384,379,29,0,351099286897920,20138109,0,1109.7626699999996,1212.64,0.0,633.02,579.6200000000001
20210605,10604328256510,2081959146435597,104,105,44,2,0,0,1687374005248,11862,4268,0.5900000000000001,0.0,0.0,0.0,0.0
20210605,30607480914543,9071466861962860,104,106,689373,23506,744,35,21877887650335552,428948822,60551086,2231.2569599999997,0.0,3970.6,3970.6,0.0
20210605,30607480914543,5051348330692055,104,10801,1073,102,1,0,127474445930496,2460085,233829,483.2061599999999,0.0,0.0,0.0,0.0
20210605,70702022115052,1011001109676530,104,204,32,0,0,0,111528000128,0,0,0.017929999999999998,0.0,0.0,0.0,0.0
20210605,50806409090287,4071037850073782,104,10801,1452,9,2,0,11086431999168,2731796,354139,320.91358999999994,0.0,0.0,0.0,0.0
20210605,10309012621387,4031531401598961,104,106,2,0,0,0,35095999488,0,0,0.0,0.0,0.0,0.0,0.0
