process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,valid_exposure_pctr,valid_click_smart_pcvr,adjusted_smart_pcvr,vc_pcvr_bias,exposure_cnt,click_cnt,trace_cnt,active_num,real_cost_micros,gmv
20210605,40109452819930,IEG,0,104,105,19106999808,0,0,0.0,2,0,0,0,0.11,0.0
20210605,80304215099367,CSIG,0,405,409,1372178001408,17550,17550,1.0,136,1,0,0,2.1376099999999996,0.0
20210605,80304215099367,CSIG,0,402,10009,11008000000,0,0,0.0,1,0,0,0,0.049999999999999996,0.0
20210605,50906420844971,IEG,0,104,0,41833540007040,5389591,5536501,68.02912271022797,3354,41,7,2,218.24000000000012,81.0
20210605,70800426750600,QQ系,1,204,205,0,0,0,0.0,0,0,410,8,0.0,0.0
20210605,90903124471793,其他,0,405,205,1486823006720,0,0,0.0,50,0,0,0,0.0,0.0
20210605,90603469797199,TME,0,105,106,548797001728,0,0,0.0,44,0,0,0,1.58,0.0
20210605,30502474797090,CSIG,1,107,0,0,0,0,0.0,0,0,226,6,0.0,109.56
20210605,70006491319394,QQ系,0,105,0,6126097007872,14469,14469,5.0,1313,5,0,0,3.9982100000000007,0.0
20210605,40706426556602,未分组1,1,104,204,0,0,0,0.0,0,0,208,0,0.0,0.0
20210605,90503492650537,IEG,0,104,10801,33787465002624,1528546,1561129,36.669880986213684,5270,35,60,0,249.0357999999999,0.0
20210605,70707452477964,阅文系,0,405,402,123260998976,0,0,0.0,38,0,0,0,0.01,0.0
20210605,40706426556602,QQ系,1,405,204,0,0,0,0.0,0,0,172556,14,0.0,4389.76
20210605,90100326256701,IEG,0,301,0,1085490994176,863630,863630,2.0,16,2,0,0,1.1199999999999999,0.0
20210605,70608348419857,IEG,0,105,106,1181135000064,53322,53322,1.0,35,1,0,0,3.8999999999999995,0.0
20210605,20201368893836,TKD,1,405,402,0,0,0,0.0,0,0,595,1,0.0,200.0
20210605,70405412545955,IEG,1,204,108,0,0,0,0.0,0,0,9,0,0.0,0.0
20210605,10506450549984,IEG,0,315,0,14598729996544,1767054,1844269,14.446960091590881,2152,14,0,0,5.729999999999994,0.0
20210605,30506472073904,TME,1,406,0,0,0,0,0.0,0,0,11,0,0.0,0.0
20210605,70702022115052,TKD,0,104,0,720558472971532480,15676456841,15879211682,1018421.3603162766,41777410,673183,781006,5017,525461.7956099998,107340.41
20210605,20201368893836,TKD,0,106,0,12253438985536,78527,78527,11.0,358,11,0,0,8.309999999999999,0.0
20210605,10907511528330,TME,0,104,0,515657816273792,3504425,3693034,599.6421226263046,16410,534,31,3,180.11998000000006,88.6
20210605,50604428212896,TKD,0,104,315,5663418453032320,523400113,527723288,5407.9046820402145,452541,5289,308584,49,3394.9868299999994,2459.2
20210605,60402262989318,CSIG,0,6,0,723161995264,143945,143945,2.0,9,2,0,0,0.5999999999999999,0.0
20210605,50002495342288,TME,0,204,108,4326053007616,8487,10870,3.4404245615005493,202,3,0,0,1.6797499999999999,0.0
20210605,10309012621387,QQ系,0,121,0,206630460531712,11378538,11432049,188.8860034942627,557,184,0,0,8.719999999999999,0.0
20210605,30400461864295,TME,0,315,0,277159107997184,48809095,48944464,274.4060720205307,3705,273,0,0,431.6171499999999,0.0
20210605,50605442246954,IEG,1,204,108,0,0,0,0.0,0,0,2,0,0.0,0.0
20210605,20604530875002,TME,0,405,204,26687737036864,1906231,1910815,31.396020889282227,1671,31,0,0,203.99000000000004,0.0
20210605,60303415282763,IEG,0,302,0,567028001280,588740,588740,1.0,47,1,0,0,0.15,0.0
20210605,50906420844971,IEG,1,104,105,0,0,0,0.0,0,0,348,4,0.0,91.22
20210605,90903124471793,其他,0,205,0,425883988992,0,0,0.0,6,0,0,0,0.0,0.0
20210605,90704445965875,未分组1,1,105,0,0,0,0,0.0,0,0,2,0,0.0,0.0
20210605,70608348419857,IEG,0,402,0,64670001152,0,0,0.0,6,0,0,0,0.049999999999999996,0.0
20210605,60005012352827,TKD,0,105,10801,6567083002496,382656,386245,13.351224184036255,4552,13,0,0,55.809999999999974,0.0
20210605,60608308136142,IEG,0,7,0,294638755061888,251000000,251000000,251.0,15584,251,28,0,428.9382100000001,0.0
20210605,50605442246954,IEG,0,106,0,2838016002176,128157,128157,3.0,306,3,0,0,17.319999999999997,0.0
20210605,60807476850604,TKD,0,402,0,796560962750976,201684496,175734107,670.7549397945404,161896,751,0,0,3431.1799999999994,0.0
20210605,60005012352827,QQ系,0,105,0,102208279682356096,1849729760,1865275702,128176.9887355864,2857479,101834,685208,707,92271.90849000003,27042.589999999997
20210605,20306444885088,IEG,0,315,204,492028998528,693730,693730,2.0,88,2,0,0,1.64,0.0
20210605,40504315369553,TME,0,104,315,2668202918073280,562157699,567039620,2624.765664458275,192059,2493,42810,122,3817.8749700000003,4072.6
20210605,30506472073904,TME,1,10801,0,0,0,0,0.0,0,0,22391,2,0.0,671.98
20210605,40106476583359,未分组1,0,204,108,4343398017536,25733,25733,4.0,152,4,0,0,8.34,0.0
20210605,60704472578903,TME,0,7,204,7837399993536,12000000,12000000,12.0,835,12,0,0,7.546009999999988,0.0
20210605,70304481261296,TME,1,315,204,0,0,0,0.0,0,0,26,1,0.0,0.0
20210605,30005422732564,其他,0,409,0,25668999424,0,0,0.0,5,0,0,0,0.2,0.0
20210605,40707432255536,IEG,1,205,0,0,0,0,0.0,0,0,18,0,0.0,0.0
20210605,30607480914543,阅文系,1,405,402,0,0,0,0.0,0,0,2,0,0.0,0.0
20210605,40706426556602,未分组1,1,105,0,0,0,0,0.0,0,0,130,0,0.0,0.0
20210605,10309012621387,QQ系,0,301,0,583775716278912896,213414489396,213754073992,584553.1114270687,21432115,554919,1831185,12426,367103.46873999975,128811.21
20210605,60005012352827,QQ系,0,405,409,26737657012672,91383,105221,224.58447647094727,676,36,0,0,6.959999999999999,0.0
20210605,20306444885088,IEG,0,104,10801,1192075002560,62056,62056,1.0,200,1,0,0,1.01,0.0
20210605,90603469797199,TME,0,302,205,1539555002560,5100,5100,2.0,176,2,0,0,1.13,0.0
20210605,70707452477964,阅文系,1,405,409,0,0,0,0.0,0,0,30,0,0.0,0.0
20210605,90503492650537,IEG,1,107,0,0,0,0,0.0,0,0,33,0,0.0,0.0
20210605,50807530695352,TME,0,315,204,1640631985152,84542,84542,2.0,15,2,0,0,0.09999999999999999,0.0
20210605,30208368992837,TKD,1,107,0,0,0,0,0.0,0,0,3,0,0.0,0.0
20210605,90903124471793,其他,0,104,0,59707562990016,30558,30558,23.0,3940,23,0,0,0.7000000000000001,0.0
20210605,30800591023329,TME,0,315,0,124659964118272,40479739,40260520,115.78564858436584,7358,116,230,6,33.47927999999998,4.800000000000001
20210605,50904485673781,IEG,1,104,105,0,0,0,0.0,0,0,4,0,0.0,0.0
20210605,70809455792733,CSIG,1,302,0,0,0,0,0.0,0,0,206,39,0.0,14.41
20210605,40701410311452,QQ系,0,315,204,26080999680,0,0,0.0,6,0,0,0,0.0,0.0
20210605,80304215099367,CSIG,0,105,10801,254434000896,0,0,0.0,41,0,0,0,2.3,0.0
20210605,10506450549984,IEG,1,402,0,0,0,0,0.0,0,0,1,0,0.0,0.0
20210605,20605460089933,IEG,0,405,205,12068909980928,213624,213624,8.0,217,8,0,0,9.298629999999998,0.0
20210605,30302471412393,QQ系,0,301,205,546410983296,0,0,0.0,29,0,0,0,0.06,0.0
20210605,40706426556602,QQ系,0,106,0,152758080869888,2386219,2569112,519.5049209594727,4091,126,263,0,57.50071999999999,0.0
20210605,40604491829077,IEG,0,405,204,749054003456,31488,31488,1.0,93,1,0,0,5.4890099999999995,0.0
20210605,40301325569554,TME,0,10801,0,1190434042192192,9459624,10065687,49960.14255434275,126480,1099,731,2,13547.275779999998,1728.77
20210605,90903124471793,其他,0,204,0,12278922021120,1577,1308,10.344537883996964,643,13,0,0,0.21,0.0
20210605,80304215099367,CSIG,1,402,0,0,0,0,0.0,0,0,1,0,0.0,0.0
20210605,70006491319394,QQ系,0,104,106,35536122006208,351424,352218,27.186565160751343,6894,27,215,0,19.605919999999998,0.0
20210605,40504315369553,TME,0,301,204,1681155033728,2521120,2460758,2.9396380186080933,23,3,0,0,0.6699999999999999,0.0
20210605,40701410311452,QQ系,1,107,0,0,0,0,0.0,0,0,85,0,0.0,0.0
20210605,30607480914543,阅文系,0,7,0,38948353241806144,37262000000,37262000000,37262.0,359994,37262,423,0,21444.43575,0.0
20210605,60003454983821,TME,1,315,204,0,0,0,0.0,0,0,93,2,0.0,0.0
20210605,30602476557982,CSIG,1,104,10801,0,0,0,0.0,0,0,3974,66,0.0,0.0
20210605,70800426750600,QQ系,1,105,10801,0,0,0,0.0,0,0,13965,23,0.0,239976.0
20210605,60608308136142,IEG,1,301,108,0,0,0,0.0,0,0,103,13,0.0,70.0
20210605,90301475842282,TME,1,7,0,0,0,0,0.0,0,0,17,0,0.0,0.0
20210605,20805465563596,QQ系,0,402,0,3020506018816,526,696,2.6932339668273926,198,2,0,0,0.10010999999999999,0.0
20210605,20605460089933,IEG,0,302,205,677280997888,14271,14271,2.0,59,2,0,0,4.76,0.0
20210605,70006491319394,QQ系,0,10,0,76971940030016,1584227,1642968,83.38801771402359,18105,77,3,0,34.1403,0.0
20210605,70006563700470,TME,0,104,105,557418828947712,12876349,12940888,575.6217730045319,12801,570,0,0,262.10365,0.0
20210605,10707405966597,QQ系,0,301,0,632125112036096,117788673,119203179,532.75548350811,76149,495,0,0,221.37718999999979,0.0
20210605,40707432255536,IEG,0,409,0,1887000064,0,0,0.0,1,0,0,0,0.01,0.0
20210605,60005012352827,QQ系,0,205,0,5607922682436800,29212512,34725576,113444.6625507474,325731,6051,34,0,13401.075490000001,0.0
20210605,90603469797199,TME,0,405,0,99139526029184,732492,742174,146.60262405872345,6051,95,0,0,104.12796,0.0
20210605,10600415585766,IEG,1,301,0,0,0,0,0.0,0,0,155,6,0.0,19.41
20210605,20102414297987,IEG,0,105,204,156063998976,0,0,0.0,10,0,0,0,1.04,0.0
20210605,20201368893836,TKD,1,402,10009,0,0,0,0.0,0,0,37,0,0.0,0.0
20210605,40301325569554,TME,0,302,318,160603997312,0,0,0.0,13,0,0,0,0.0,0.0
20210605,20805465563596,QQ系,1,402,0,0,0,0,0.0,0,0,4,0,0.0,0.0
20210605,20604530875002,TME,1,104,106,0,0,0,0.0,0,0,1615,12,0.0,386.42
20210605,90704445965875,IEG,0,104,10010,1738963996672,0,0,0.0,24,0,0,0,0.06,0.0
20210605,40504315369553,未分组1,0,405,205,78330143989056,905805,927907,86.73398566246033,2015,84,0,0,36.21428999999999,0.0
20210605,30302471412393,QQ系,0,301,0,278972929109248,110524622,110510065,248.95392233133316,66178,249,40,35,195.04311000000018,85.77
20210605,70800426750600,QQ系,0,105,204,19714000896,0,0,0.0,1,0,0,0,0.0,0.0
20210605,20309460140974,IEG,0,10,0,28462000128,0,0,0.0,3,0,0,0,0.18,0.0
20210605,80304215099367,CSIG,1,10801,0,0,0,0,0.0,0,0,60,0,0.0,0.0
20210605,70707452477964,阅文系,1,105,10801,0,0,0,0.0,0,0,2060,0,0.0,0.0
20210605,50106403385474,IEG,0,405,205,18030999808,0,0,0.0,4,0,0,0,0.16,0.0
20210605,70506421868294,TKD,1,7,0,0,0,0,0.0,0,0,79283,0,0.0,0.0
20210605,20201368893836,TKD,0,302,119,161480000896,0,0,0.0,28,0,0,0,0.0,0.0
20210605,70702022115052,TKD,1,405,205,0,0,0,0.0,0,0,38273,1266,0.0,149656.06
20210605,10309012621387,QQ系,0,403,0,14840124960000,26013,26013,10.0,139,10,0,0,1.19,0.0
20210605,10005398496922,IEG,0,405,402,3166482987648,1257,1979,7.772490501403809,68,6,0,0,1.70362,0.0
20210605,40701410311452,QQ系,0,105,0,87206842985920,745454,757197,98.81438928842545,12750,73,0,0,50.90000000000001,0.0
20210605,80904328951508,TME,0,104,106,14710008085444096,403838880,405275857,13402.442361474037,106641,13217,4,0,1663.7738800000004,0.0
20210605,50104416453989,未分组1,0,104,106,26171834999296,5162717,5162717,34.0,1536,34,8,0,208.0899999999999,0.0
20210605,90301475842282,TME,1,402,0,0,0,0,0.0,0,0,11,0,0.0,0.0
20210605,40504315369553,TME,0,7,204,630412750695168,846000000,846000000,846.0,11673,846,111,0,92.94129000000001,0.0
20210605,40504315369553,TME,0,405,204,15029241146811200,263320821,263396268,15141.480971962214,816514,14986,0,0,34161.081910000015,0.0
20210605,70100221174573,CSIG,0,301,0,2364347056861056,995125634,996224238,2137.1032611727715,100852,2059,0,0,1435.4588199999987,0.0
20210605,70506421868294,TKD,1,7,204,0,0,0,0.0,0,0,6620,0,0.0,113.88
20210605,80303373095787,QQ系,1,105,0,0,0,0,0.0,0,0,6373,3,0.0,161.88
20210605,20201368893836,TKD,0,403,0,227811002624,0,0,0.0,18,0,0,0,0.44999999999999996,0.0
20210605,20209449293196,TME,0,104,204,10421654002496,694960,694960,16.0,1094,16,0,0,10.509789999999995,0.0
20210605,70608348419857,IEG,1,105,106,0,0,0,0.0,0,0,106,0,0.0,0.0
20210605,40504400147134,阅文系,0,105,10801,294950158027264,12125244,12192611,10194.764188230038,19833,267,14,2,2882.54,0.0
20210605,40504315369553,TME,0,10801,0,3567611812448192,36914316,39074428,281486.05206003785,431317,3496,40609,2,24132.069340000002,1054.88
20210605,60700493537595,IEG,0,104,106,6671873997056,286384,286384,2.0,661,2,0,0,40.54,0.0
20210605,40706426556602,未分组1,0,104,10601,59847999488,0,0,0.0,1,0,0,0,0.0,0.0
20210605,50604428212896,TKD,1,7,204,0,0,0,0.0,0,0,17131,0,0.0,1751.5200000000002
20210605,30800591023329,TME,0,104,10010,33155999744,0,0,0.0,1,0,0,0,0.0,0.0
20210605,30800591023329,TME,0,301,0,2599007258870400,1027175014,1031933802,2152.0777673125267,163451,2041,3,3,1770.3272999999974,2.1
20210605,60305460411544,阅文系,1,301,0,0,0,0,0.0,0,0,44851,3409,0.0,7724.12
20210605,80309495536503,未分组1,1,104,105,0,0,0,0.0,0,0,2,1,0.0,0.0
20210605,70908422871965,阅文系,0,104,204,34312768963072,244677,246863,32.07039076089859,509,31,0,0,5.4266499999999995,0.0
20210605,80304215099367,CSIG,1,104,10801,0,0,0,0.0,0,0,11,0,0.0,0.0
20210605,40301325569554,TME,0,405,0,14385967581036160,301230768,306252556,39761.898967564106,1279890,15373,0,0,26173.064570000002,0.0
20210605,60807476850604,TKD,0,108,0,333251903976768,36613693,36553474,307.3516526222229,13515,308,0,0,250.47999999999993,0.0
20210605,60402262989318,CSIG,0,204,0,48241342345505024,377368052,394028283,73505.86192848533,942451,37314,681,0,43243.848719999995,800.0
20210605,20201368893836,TKD,0,302,318,8990000128,0,0,0.0,1,0,0,0,0.0,0.0
20210605,50106403385474,IEG,0,405,204,163490001920,0,0,0.0,8,0,0,0,2.02,0.0
20210605,50807530695352,TME,0,405,204,630838789792384,4570477,4604305,617.8160254359245,16676,589,0,0,442.4718900000001,0.0
20210605,20204533209471,TME,0,405,0,12311874998272,93831,83367,13.216883897781372,250,14,0,0,11.442619999999994,0.0
20210605,40903398619789,TME,0,204,108,164143001344,0,0,0.0,18,0,0,0,1.37665,0.0
20210605,40504400147134,阅文系,1,10,0,0,0,0,0.0,0,0,2,0,0.0,0.0
20210605,60608308136142,IEG,1,7,204,0,0,0,0.0,0,0,165,0,0.0,0.0
20210605,10309012621387,QQ系,0,10801,0,59944351332302592,218309872,236550223,2286598.8860146105,5194525,59642,2672617,65,136625.91562999997,42262.579999999994
20210605,30208368992837,TKD,0,204,205,17190588997568,239042,268607,26.43022346496582,4534,25,0,0,42.70364,0.0
20210605,40504400147134,阅文系,1,10801,0,0,0,0,0.0,0,0,173874,11,0.0,15803.289999999999
20210605,90704445965875,IEG,0,105,10801,11588077955072,37819,37614,9.738792896270752,240,10,0,0,3.8376599999999996,0.0
20210605,70405412545955,IEG,0,105,106,40537291999040,2202674,2295840,21.869512736797333,3863,21,11,4,114.28999999999999,193.6
20210605,40701410311452,QQ系,0,301,108,2194279002112,0,0,0.0,451,0,0,0,1.3100000000000007,0.0
20210605,30800591023329,TME,1,104,108,0,0,0,0.0,0,0,64,0,0.0,0.0
20210605,50308424081820,TME,0,204,0,21066549421636032,138301501,147710615,138601.83189715445,339335,20645,164,1,12936.254700000007,745.04
20210605,20306444885088,IEG,0,104,315,68556999552,0,0,0.0,13,0,0,0,0.05,0.0
20210605,70609460544983,IEG,0,405,204,40731199008768,1637809,1638326,41.053531646728516,5197,41,0,0,421.66854999999964,0.0
20210605,30208368992837,TKD,0,301,205,47222999360,0,0,0.0,10,0,0,0,0.0,0.0
20210605,70707452477964,阅文系,0,10801,0,258347550144576,240563,245977,4552.578232228756,12864,239,35,0,157.60891999999998,0.0
20210605,70707452477964,阅文系,0,403,0,852143009280,5609,5609,1.0,22,1,0,0,0.02,0.0
20210605,40706426556602,QQ系,0,301,0,754641808530850048,369642245642,370636114328,1.5449758009394899E7,45554840,809121,229972,3584,182163.78450000004,21440.41
20210605,70100221174573,CSIG,0,105,106,24472954962048,252558,270089,30.423279762268066,658,23,0,0,9.875589999999997,0.0
20210605,60305460411544,阅文系,1,104,0,0,0,0,0.0,0,0,72773,86,0.0,3389.98
20210605,70608348419857,IEG,1,104,204,0,0,0,0.0,0,0,395,3,0.0,104.0
20210605,70608348419857,IEG,1,301,0,0,0,0,0.0,0,0,358,13,0.0,55.32
20210605,10600415585766,IEG,1,7,0,0,0,0,0.0,0,0,11,0,0.0,0.0
20210605,70006491319394,QQ系,1,104,10801,0,0,0,0.0,0,0,12,1,0.0,0.0
20210605,10406450945135,阅文系,0,104,105,2158812991744,18838,18838,2.0,446,2,0,0,5.399999999999999,0.0
20210605,90903124471793,其他,0,105,108,7731999744,0,0,0.0,1,0,0,0,0.0,0.0
20210605,70609460544983,IEG,0,405,403,22444000192,0,0,0.0,6,0,0,0,0.01,0.0
20210605,20605460089933,IEG,0,108,0,13227999744,0,0,0.0,2,0,0,0,0.0,0.0
20210605,70405412545955,IEG,1,104,108,0,0,0,0.0,0,0,29,5,0.0,0.0
20210605,70609460544983,IEG,0,409,0,35232000192,0,0,0.0,14,0,0,0,0.04,0.0
20210605,10600415585766,IEG,1,204,0,0,0,0,0.0,0,0,1420,9,0.0,612.63
20210605,60807476850604,TKD,1,104,204,0,0,0,0.0,0,0,46060,701,0.0,25555.03
20210605,40106476583359,阅文系,1,302,0,0,0,0,0.0,0,0,18,0,0.0,0.0
20210605,40701410311452,QQ系,1,105,0,0,0,0,0.0,0,0,639,1,0.0,74.08
20210605,90603469797199,TME,0,204,205,4671497988416,4513,3935,3.7395161986351013,326,4,0,0,3.16894,0.0
20210605,70707452477964,阅文系,0,205,0,395698306116544,168837,181043,4880.072634935379,8875,362,0,0,57.616620000000005,0.0
20210605,50308424081820,TME,0,105,106,36414857986176,816113,819092,35.20722150802612,1137,35,0,0,26.672919999999994,0.0
20210605,30800591023329,TME,1,105,10801,0,0,0,0.0,0,0,3682,1,0.0,0.0
20210605,70905490183934,IEG,0,405,205,528302002176,4407,4426,1.0044174194335938,15,1,0,0,0.26137,0.0
20210605,20204533209471,TME,0,10,0,29802645938176,813614,813614,28.0,546,28,0,0,14.082659999999994,0.0
20210605,70702022115052,TKD,0,104,204,12237879608509632,305999869,306618431,11165.045927494764,752060,11113,7482,33,10063.713690000004,3400.3
20210605,40701410311452,QQ系,1,10801,0,0,0,0,0.0,0,0,365,0,0.0,0.0
20210605,10309012621387,QQ系,0,204,205,2825229872443520,81959125,82320790,3637.869711816311,358859,2842,0,0,5529.95892,0.0
20210605,40504315369553,TME,0,121,0,5579701014400,133932,133932,5.0,662,5,44,0,1.34191,0.0
20210605,30800591023329,TME,1,10,0,0,0,0,0.0,0,0,110,0,0.0,0.0
20210605,30800591023329,TME,1,104,105,0,0,0,0.0,0,0,23829,13,0.0,561.22
20210605,40706426556602,QQ系,0,104,315,17500909501551744,1700491665,1707053390,17294.829889535904,241957,17161,95945,217,11245.180320000003,8439.0
20210605,10309012621387,QQ系,1,301,204,0,0,0,0.0,0,0,691,81,0.0,220.0
20210605,30302471412393,QQ系,1,104,106,0,0,0,0.0,0,0,1569,4,0.0,120.0
20210605,60003454983821,TME,1,409,0,0,0,0,0.0,0,0,17,0,0.0,0.0
20210605,70707452477964,阅文系,1,204,0,0,0,0,0.0,0,0,88225,41,0.0,4747.78
20210605,30502474797090,CSIG,0,302,0,11816658065152,172040,164768,10.970089077949524,151,12,0,0,6.299999999999998,0.0
20210605,10707405966597,QQ系,0,315,204,1392542995136,0,0,0.0,144,0,0,0,8.309999999999997,0.0
20210605,40604491829077,IEG,0,105,10801,41118999168,0,0,0.0,7,0,0,0,0.52,0.0
20210605,30400461864295,TME,1,315,0,0,0,0,0.0,0,0,1034,32,0.0,315.99
20210605,70908422871965,阅文系,0,302,204,5638000128,0,0,0.0,1,0,0,0,0.0,0.0
20210605,70702022115052,TKD,1,104,106,0,0,0,0.0,0,0,9488031,31061,0.0,2801292.9
20210605,10309012621387,QQ系,1,405,204,0,0,0,0.0,0,0,73015,104,0.0,46466.80000000001
20210605,40706426556602,QQ系,0,104,105,71436240700439040,463924895,464690603,75249.72725577652,1451776,63406,146537,47,14618.96397,1665.84
20210605,40706426556602,QQ系,1,204,0,0,0,0,0.0,0,0,1591411,3395,0.0,49234.7
20210605,50807530695352,TME,0,105,106,11757092022912,206180,206172,10.999702513217926,339,11,0,0,6.88503,0.0
20210605,20209449293196,TME,0,104,0,794062425014208,28301166,28581508,879.3774302303791,76507,660,174,1,611.1096099999997,8.89
20210605,20009480643972,IEG,0,7,0,23320999936,0,0,0.0,1,0,0,0,0.13999999999999999,0.0
20210605,70800426750600,QQ系,1,7,204,0,0,0,0.0,0,0,1893,0,0.0,8334.16
20210605,50605442246954,IEG,0,301,108,846541995776,405865,405865,1.0,66,1,0,0,1.2700000000000002,0.0
20210605,70804376351702,IEG,0,402,0,345344997376,0,0,0.0,42,0,0,0,0.01,0.0
20210605,80605561822013,IEG,1,104,0,0,0,0,0.0,0,0,15,0,0.0,0.0
20210605,30502474797090,CSIG,1,405,204,0,0,0,0.0,0,0,186,0,0.0,0.0
20210605,60003454983821,TME,1,301,205,0,0,0,0.0,0,0,12,2,0.0,0.0
20210605,70803405454129,CSIG,1,104,10801,0,0,0,0.0,0,0,68,0,0.0,0.0
20210605,70707452477964,阅文系,1,104,204,0,0,0,0.0,0,0,212,0,0.0,0.0
20210605,30502474797090,CSIG,0,204,108,35093427044608,209161,211412,39.24437475204468,447,39,0,0,15.42331,0.0
20210605,60003454983821,TME,0,104,10801,2660519143509760,89125489,89479698,3194.6640291139483,28669,2478,3,0,872.0237499999998,379.2
20210605,40301325569554,TME,0,405,409,4763370998528,285565,285565,5.0,693,5,0,0,10.049989999999996,0.0
20210605,40106476583359,未分组1,1,104,106,0,0,0,0.0,0,0,96927,146,0.0,9198.64
20210605,30800591023329,TME,1,405,204,0,0,0,0.0,0,0,11349,1,0.0,309.76
20210605,10406450945135,阅文系,0,405,0,717401467194368,9236921,9974103,805.3012816905975,136850,702,0,0,764.7826999999997,0.0
20210605,20900420119451,QQ系,0,301,0,79878786032000,24590053,24590053,72.0,32645,72,0,0,51.69391,0.0
20210605,70304481261296,TME,0,104,108,344933998592,0,0,0.0,3,0,0,0,0.11,0.0
20210605,10604328256510,TME,1,315,0,0,0,0,0.0,0,0,30876,3359,0.0,4099.6
20210605,40707432255536,IEG,0,7,0,144567000064,0,0,0.0,21,0,0,0,0.49000000000000005,0.0
20210605,20105445936502,未分组1,1,405,402,0,0,0,0.0,0,0,67,0,0.0,0.0
20210605,70804376351702,IEG,0,104,106,553855002624,0,0,0.0,39,0,0,0,0.18,0.0
20210605,10005398496922,IEG,1,405,205,0,0,0,0.0,0,0,1166,3,0.0,0.0
20210605,40903398619789,TME,0,405,205,789301190208000,3012897,3099034,1171.397512614727,41250,874,66,0,337.88855000000007,0.0
20210605,30208368992837,TKD,1,105,10801,0,0,0,0.0,0,0,3,1,0.0,0.0
20210605,70204561021014,IEG,0,105,10801,199860004864,0,0,0.0,4,0,0,0,0.32,0.0
20210605,40301325569554,TME,0,405,108,328404999936,4736,4736,1.0,45,1,0,0,1.17989,0.0
20210605,60807476850604,TKD,1,405,204,0,0,0,0.0,0,0,176,3,0.0,1189.76
20210605,30208368992837,TKD,1,108,0,0,0,0,0.0,0,0,3,0,0.0,0.0
20210605,30506472073904,TME,0,409,0,3981365999168,86,3649,466.865234375,498,2,0,0,4.53654,0.0
20210605,50007452537563,其他,1,405,205,0,0,0,0.0,0,0,20,17,0.0,885.98
20210605,30506472073904,TME,1,104,315,0,0,0,0.0,0,0,2031,18,0.0,149.8
20210605,70707452477964,阅文系,1,302,205,0,0,0,0.0,0,0,18,0,0.0,0.0
20210605,20204533209471,TME,0,104,105,978544001536,183,183,1.0,36,1,0,0,0.45211000000000007,0.0
20210605,60704472578903,TME,0,412,0,30083999616,0,0,0.0,3,0,0,0,0.02647,0.0
20210605,30208368992837,TKD,0,104,108,4354534003072,20950,22944,6.427312731742859,358,6,0,0,1.8104699999999998,0.0
20210605,50604428212896,TKD,0,204,108,477554977004032,1190916,1200669,472.5381461381912,95612,469,0,0,202.17515,0.0
20210605,70405412545955,IEG,1,104,0,0,0,0,0.0,0,0,5315,35,0.0,1783.03
20210605,70707452477964,阅文系,0,104,0,27773502262430976,319915804,330007944,89539.70179760456,1196584,27798,14,0,7781.226840000008,0.0
20210605,10309012621387,QQ系,1,302,119,0,0,0,0.0,0,0,55,0,0.0,0.0
20210605,70800426750600,QQ系,0,402,0,113520001333991936,2386808464,1204689544,65718.83552244306,1293077,92197,0,0,27015.116600000005,0.0
20210605,70707452477964,阅文系,0,105,108,4765595999104,2194,2194,4.0,763,4,0,0,2.43325,0.0
20210605,70707452477964,阅文系,1,104,108,0,0,0,0.0,0,0,32,0,0.0,0.0
20210605,40701410311452,QQ系,0,104,105,69180610009728,973413,993061,68.32652723789215,9917,68,0,0,29.360949999999985,0.0
20210605,30302471412393,QQ系,0,10,0,15804999808,0,0,0.0,6,0,0,0,0.0011899999999999999,0.0
20210605,20900420119451,QQ系,1,301,0,0,0,0,0.0,0,0,272,24,0.0,48.019999999999996
20210605,30607480914543,阅文系,1,315,403,0,0,0,0.0,0,0,103,0,0.0,0.0
20210605,80909368092923,IEG,1,302,0,0,0,0,0.0,0,0,12,0,0.0,0.0
20210605,60608308136142,IEG,0,315,204,346309999104,0,0,0.0,23,0,0,0,0.01,0.0
20210605,40301325569554,TME,0,409,0,299574002112,0,0,0.0,49,0,0,0,0.47786999999999996,0.0
20210605,50807530695352,TME,0,108,0,13498062078976,91883,91883,9.0,110,9,39,0,4.878749999999998,0.0
20210605,50807530695352,TME,1,302,0,0,0,0,0.0,0,0,856,2,0.0,122.91
20210605,70905490183934,IEG,0,10801,0,4225156002304,56411,69241,62.58194351196289,300,5,0,0,63.37000000000001,0.0
20210605,30502474797090,CSIG,0,301,205,1152089980928,1226097,1226097,3.0,16,3,0,0,0.49999999999999994,0.0
20210605,60402262989318,CSIG,0,121,0,489109006336,26202,26202,2.0,17,2,0,0,0.060000000000000005,0.0
20210605,40903398619789,TME,1,412,0,0,0,0,0.0,0,0,3,0,0.0,0.0
20210605,40706426556602,未分组1,0,405,0,115826985764864,74465,76656,843.8987397253513,1467,141,0,0,6.014779999999997,0.0
20210605,30800591023329,TME,0,405,402,1010879004672,0,0,0.0,8,0,0,0,0.12,0.0
20210605,60608308136142,IEG,0,205,0,306010505784704,548333,2403978,59505.8137922287,6170,300,0,0,745.1781200000001,0.0
20210605,60305460411544,阅文系,0,204,0,10289553995457280,109172670,115025827,35535.59674504399,1268822,9580,1138,1,11184.634079999998,4326.73
