process_date,site_id,position_id,smart_optimization_goal,second_goal,valid_exposure_cnt,valid_click_cnt,active_num,second_active_num,valid_exposure_pctr,adjusted_smart_pcvr,vc_adjusted_smart_pcvr2,real_cost_micros,first_gmv,second_gmv,gmv
20210605,50807530695352,7001046799625997,104,0,30882,5703,85,0,6110928299346944,95858981,0,1299.8277099999991,1140.2500000000002,0.0,1140.2500000000002
20210605,90301475842282,1051103773909325,104,0,389,11,2,0,14586395988480,2207966,0,53.936180000000014,27.509999999999998,0.0,27.509999999999998
20210605,10309012621387,3090720572190768,104,0,3656,29,1,0,48757936000128,1037816,0,63.705909999999996,18.0,0.0,18.0
20210605,60807476850604,4060255819345880,104,0,26058,949,155,0,983502205258432,159044250,0,11019.319379999997,12227.819999999992,0.0,12227.819999999992
20210605,70702022115052,9010698868697992,104,0,66,3,0,0,1256813994496,173644,0,1.0399599999999998,0.0,0.0,0.0
20210605,10005398496922,9060471474821687,104,0,20,0,0,0,654096995072,0,0,0.31916,0.0,0.0,0.0
20210605,70702022115052,1030105820126181,104,0,53787,1705,71,0,1826667420524416,67751561,0,1751.2941599999997,1834.23,0.0,1834.23
20210605,40301325569554,2041101174948847,104,0,131992,1378,9,0,1221393524380736,16409948,0,610.3617699999994,324.97,0.0,324.97
20210605,30602476557982,3031119618883926,104,0,7495,606,0,0,740139184867392,9181090,0,182.26101999999992,0.0,0.0,0.0
20210605,20201368893836,1050949844194820,104,0,165912,7438,149,0,7417219051506368,140652952,0,2426.96328,2409.310000000001,0.0,2409.310000000001
20210605,50605442246954,3081437989466677,104,0,3309,52,4,0,53622028995968,6104984,0,151.62955000000008,201.48999999999998,0.0,201.48999999999998
20210605,30506472073904,2071265498841223,104,0,1169,14,3,0,17870290008704,2052368,0,59.86475999999997,84.92999999999999,0.0,84.92999999999999
20210605,90903124471793,3040669934437529,104,0,988,3,0,0,3817622007488,9357,0,0.31,0.0,0.0,0.0
20210605,70506421868294,7000085975246629,104,0,3146866,57250,1927,0,58367617065476608,1428212383,0,37892.90567999997,42612.93000000001,0.0,42612.93000000001
20210605,50604428212896,9050450511010412,104,0,520946,1491,94,0,1629212116868096,33446302,0,467.38060000000013,1347.8100000000006,0.0,1347.8100000000006
20210605,40301325569554,7021003127766336,104,0,81354,1041,2,0,854426525766848,9699297,0,252.83371000000002,58.88,0.0,58.88
20210605,20102414297987,6031003243898719,104,0,33992,343,26,0,347226458057984,32232572,0,744.3461699999998,732.89,0.0,732.89
20210605,80304215099367,4090877068258820,104,0,4215,159,3,0,182647531945856,2160857,0,45.76000000000002,34.58,0.0,34.58
20210605,40604491829077,2080168511590560,104,0,7077,32,7,0,50116214002240,4004757,0,566.7299999999996,175.99,0.0,175.99
20210605,40903398619789,8000848884895564,104,0,2573122,64484,1235,0,65631430914129920,1381371609,0,18549.071140000022,13811.970000000003,0.0,13811.970000000003
20210605,60005012352827,7000714821015632,104,0,740830,7053,125,0,6438322282185536,97898253,0,1145.5749999999996,1627.3,0.0,1627.3
20210605,60305460411544,6090661318739929,104,0,100,0,0,0,1960805999872,0,0,10.046049999999996,0.0,0.0,0.0
20210605,60005012352827,5011938321578756,104,0,154468,6456,226,0,6804449365515776,150573051,0,3039.253779999999,3907.4899999999984,0.0,3907.4899999999984
20210605,20102414297987,3081901214005144,104,0,35052,584,31,0,591957649763456,38785944,0,957.8034499999985,747.4699999999999,0.0,747.4699999999999
20210605,70702022115052,8031155193316831,104,0,1,0,0,0,29980999680,0,0,0.11,0.0,0.0,0.0
20210605,40504315369553,9031447858553958,104,0,1273169,15566,391,0,15782570402740800,496650425,0,11477.622820000004,8675.480000000001,0.0,8675.480000000001
20210605,70506421868294,3011507176431970,104,0,1572217,63504,2255,0,64151884237772224,2691652221,0,67645.39509999998,50129.71999999997,0.0,50129.71999999997
20210605,70601378118790,5061758290192856,104,0,1440,61,0,0,55288956929024,343976,0,14.27441999999998,0.0,0.0,0.0
20210605,70702022115052,6040359780254401,104,0,629910,28797,618,0,30418425683733568,731226871,0,12137.962080000025,9286.900000000001,0.0,9286.900000000001
20210605,40706426556602,8030556354445124,104,0,411154,4707,39,0,5147436007241856,44359303,0,1078.4110300000007,937.3999999999997,0.0,937.3999999999997
20210605,70702022115052,9081012184068820,104,0,2366415,40601,1153,0,41999919792888640,802150284,0,25714.281639999994,28149.44,0.0,28149.44
20210605,10309012621387,8090302387112051,104,0,5838689,80569,4586,0,81495023521281920,3934065543,0,73132.08735,78352.71000000008,0.0,78352.71000000008
20210605,60608308136142,8041675922966476,104,0,225168,4576,228,0,5082418765932032,281128220,0,6949.859300000005,4728.45,0.0,4728.45
20210605,30302471412393,5020698172742600,104,0,1560,12,2,0,15850668985600,2539825,0,40.53305,31.91,0.0,31.91
20210605,10005398496922,8091440507742001,104,0,73050,1117,17,0,1056690936237120,35141216,0,643.2825100000002,281.83,0.0,281.83
20210605,60304476255988,7031328262230145,104,0,3413,60,10,0,67718916973312,12910765,0,445.82000000000005,234.17,0.0,234.17
20210605,30607480914543,5001573728320748,104,0,107657,1165,4,0,1265073282918656,7530010,0,175.1652300000001,94.95,0.0,94.95
20210605,60005012352827,1091212938938244,104,0,7638,248,20,0,177566494071232,18189507,0,286.28588999999994,298.72999999999996,0.0,298.72999999999996
20210605,30506472073904,1091562863403524,104,0,25930,419,113,0,441512550034304,101820373,0,1749.6397699999998,1819.5500000000004,0.0,1819.5500000000004
20210605,70506421868294,4050268953313576,104,0,17070,1979,38,0,2155169798833664,27279711,0,824.3278699999998,955.8599999999998,0.0,955.8599999999998
20210605,70702022115052,1020781326105753,104,0,344961,5968,241,0,6386620381056704,205330306,0,5710.203429999995,5927.579999999997,0.0,5927.579999999997
20210605,20201368893836,6000691429983720,104,0,88924,2869,29,0,3030407028406592,26683703,0,567.8750200000004,568.1499999999999,0.0,568.1499999999999
20210605,50807530695352,7071242749783887,104,0,50108,3612,24,0,3975388597084224,25555170,0,645.7468300000002,507.53000000000003,0.0,507.53000000000003
20210605,30800591023329,7021658156842254,104,0,78417,5344,37,0,5237729719650944,39794659,0,1119.0881299999999,810.32,0.0,810.32
20210605,70405412545955,3061470448536689,104,0,4098,80,2,0,86637584012928,3109409,0,255.30185000000003,121.0,0.0,121.0
20210605,10309012621387,7021431441699824,104,0,3,0,0,0,29025999360,0,0,0.0,0.0,0.0,0.0
20210605,60005012352827,7091620262430393,104,0,13183,481,8,0,486918093491200,7071190,0,87.38768999999999,43.17999999999999,0.0,43.17999999999999
20210605,60305460411544,6001460593740477,104,0,387,7,0,0,4909850990400,359173,0,10.598969999999994,0.0,0.0,0.0
20210605,40504400147134,5060464897920401,104,0,7186,31,4,0,38239543987712,3286236,0,89.60618999999993,198.81,0.0,198.81
20210605,70702022115052,4000120560645512,104,0,37395,517,8,0,571296860924864,10086140,0,298.2354699999999,261.95,0.0,261.95
20210605,20309460140974,1010856769631278,104,0,5,0,0,0,43010000896,0,0,0.05,0.0,0.0,0.0
20210605,50206368215858,9011122481612767,104,0,104,3,1,0,1094278998784,271322,0,9.116069999999997,60.5,0.0,60.5
20210605,50106403385474,9090294771931492,104,0,8,0,0,0,419222994944,0,0,0.8699999999999999,0.0,0.0,0.0
20210605,20906306793614,5060833676685629,104,0,9146,11,0,0,18372589999616,76965,0,2.7699999999999996,0.0,0.0,0.0
20210605,40706426556602,5071211292557741,104,0,661656,58125,371,0,58786763528095552,436510005,0,8640.82651,7004.119999999999,0.0,7004.119999999999
20210605,60305460411544,9020552600851801,104,0,6200,57,6,0,85355990871552,3838499,0,246.89012000000005,522.01,0.0,522.01
20210605,60305460411544,9061063563845334,104,0,664,12,0,0,9368301997952,1091791,0,22.26125999999999,0.0,0.0,0.0
20210605,70707452477964,4091322444703448,104,0,1111497,7265,71,0,7314456100985408,152805559,0,3411.271000000001,1577.2199999999996,0.0,1577.2199999999996
20210605,10309012621387,3060457581930679,104,0,40695,3874,94,0,4054612116547584,126429602,0,1827.4674999999986,1034.67,0.0,1034.67
20210605,20209449293196,6041839613449495,104,0,5836,71,10,0,69716154899072,8382762,0,142.1786700000001,208.05999999999997,0.0,208.05999999999997
20210605,40301325569554,4090037148477116,104,0,3639,38,1,0,40727691003392,670062,0,26.901210000000003,33.0,0.0,33.0
20210605,60005012352827,6080669781317900,104,0,1,0,0,0,8098999808,0,0,0.0,0.0,0.0,0.0
20210605,50604428212896,7081479088485063,104,0,18185,893,105,0,1004463521752320,103270953,0,3167.3048100000005,2783.35,0.0,2783.35
20210605,60005012352827,9020982333963530,104,0,390749,8520,275,0,7954847116613696,223540495,0,8285.997320000004,7733.619999999998,0.0,7733.619999999998
20210605,10506450549984,5050480637658671,104,0,40882,341,2,0,335302983013952,4984878,0,130.17617,62.47,0.0,62.47
20210605,60402262989318,7080797301812996,104,0,5338,23,0,0,52970338986560,106221,0,4.540259999999998,0.0,0.0,0.0
20210605,30605462917931,9000897362695891,104,0,267,1,1,0,1717531999296,253817,0,5.668889999999996,9.9,0.0,9.9
20210605,10309012621387,6010627934636636,104,0,842262,10543,123,0,11858505742711296,160012804,0,3443.572799999998,2403.7900000000004,0.0,2403.7900000000004
20210605,90903124471793,5060060977939911,104,0,2842,18,0,0,44465483021056,12648,0,0.05,0.0,0.0,0.0
20210605,10509414896986,7081501243299781,104,0,1684,11,0,0,15599088003520,513982,0,39.41189,0.0,0.0,0.0
20210605,80303373095787,5061752007336331,104,0,1,1,0,0,335273984000,4689,0,0.02,0.0,0.0,0.0
20210605,70702022115052,4020702880323025,104,0,90302,1297,12,0,1277213606828352,16750937,0,140.67842000000005,160.17999999999998,0.0,160.17999999999998
20210605,70506421868294,4051709186232521,104,0,57636,1472,91,0,1530727386174656,71829758,0,1615.2647500000003,1672.8599999999994,0.0,1672.8599999999994
20210605,90205493587472,1090595721430413,104,0,2,0,0,0,46868998144,0,0,0.10999999999999999,0.0,0.0,0.0
20210605,40106476583359,9031619978370601,104,0,4378,195,4,0,212053715874560,4126635,0,69.47498999999993,57.33,0.0,57.33
20210605,60402262989318,4011608449932965,104,0,232170,16641,191,0,20750761182374656,182998185,0,4769.001010000001,4317.829999999999,0.0,4317.829999999999
20210605,70702022115052,4031717134462991,104,0,4924156,50097,1441,0,54311690556817024,912156838,0,33696.71560999996,39382.769999999975,0.0,39382.769999999975
20210605,70100221174573,7090352521536885,104,0,9635,64,2,0,58849950033472,459428,0,3.8899999999999992,26.0,0.0,26.0
20210605,60305460411544,5060066398236931,104,0,1288,16,5,0,20288778984000,1990707,0,98.48838000000005,473.17,0.0,473.17
20210605,70100221174573,2020884241332894,104,0,1544,8,1,0,10726404006336,122992,0,1.0750500000000003,12.0,0.0,12.0
20210605,70506421868294,4011312552982232,104,0,37,1,0,0,466826996480,19591,0,0.55,0.0,0.0,0.0
20210605,40706426556602,3050592905903623,104,0,28209,1073,3,0,1193182643949696,4655489,0,66.09821999999998,25.7,0.0,25.7
20210605,50605442246954,5061126573200760,104,0,5046,41,1,0,43277942973568,2202742,0,84.20764000000001,15.0,0.0,15.0
20210605,70707452477964,8011621404703812,104,0,17,0,0,0,661503995904,0,0,0.38842999999999994,0.0,0.0,0.0
20210605,50605442246954,4091707224966561,104,0,5884,199,18,0,216441069084416,18765944,0,472.4329399999996,411.87,0.0,411.87
20210605,40109452819930,2040790322899728,104,0,54,0,0,0,644711007168,0,0,4.06,0.0,0.0,0.0
20210605,70304481261296,5020886375667140,104,0,1679856,108508,3196,0,115195222256919808,3455564188,0,26425.113669999973,24001.759999999984,0.0,24001.759999999984
20210605,50604428212896,9070265667602634,104,0,2556910,9785,299,0,10257094175472000,171365484,0,3804.9291600000015,4314.429999999999,0.0,4314.429999999999
20210605,60303415282763,6001610108282700,104,0,6342,46,8,0,45825721003776,4116321,0,354.56585,312.15000000000003,0.0,312.15000000000003
20210605,40106476583359,6081410821072133,104,0,27,1,0,0,201190999168,1930,0,0.00266,0.0,0.0,0.0
20210605,60005012352827,3080486443487977,104,0,7519,191,4,0,184511186142720,3170408,0,108.68822000000002,71.5,0.0,71.5
20210605,70405412545955,8001930969265750,104,0,1654,24,1,0,17963187033984,1106763,0,63.81962999999996,16.0,0.0,16.0
20210605,20201368893836,8080088966238976,104,0,20597,254,5,0,260484030920128,3215873,0,61.23287000000001,104.78,0.0,104.78
20210605,30607480914543,4091283626198299,104,0,2701,771,18,0,790187375667200,29999847,0,526.74996,438.22,0.0,438.22
20210605,10309012621387,4050509377014063,104,0,662439,5298,355,0,5252861873829248,212813874,0,9752.264020000004,11531.79,0.0,11531.79
20210605,10309012621387,3040998141251930,104,0,1760,265,5,0,150335183185152,5784468,0,133.19840000000008,81.99,0.0,81.99
20210605,70702022115052,3080745253138013,104,0,22196,1060,29,0,1229474541254592,18462809,0,734.15,1486.35,0.0,1486.35
20210605,10309012621387,8070485422457222,104,0,259553,2168,130,0,2107784378024896,83695470,0,3785.079250000001,4128.110000000001,0.0,4128.110000000001
20210605,60402262989318,2011918080340095,104,0,6738,292,2,0,286345250128384,4100167,0,102.56699000000006,26.85,0.0,26.85
20210605,10506450549984,3090479298616237,104,0,932,7,0,0,9720476013824,97107,0,4.06994,0.0,0.0,0.0
20210605,20105445936502,6001849590817219,104,0,392299,4179,302,0,4147253616031872,359744428,0,9332.49731,7405.079999999999,0.0,7405.079999999999
20210605,20209449293196,3061238643663980,104,0,62920,499,5,0,627852539132736,7561598,0,165.11489999999995,114.72,0.0,114.72
20210605,30208368992837,4070680103327425,104,0,5221,64,4,0,33082270997120,2359004,0,62.16705,175.05,0.0,175.05
20210605,90100326256701,4090282491795230,104,0,0,1,0,0,0,95360,0,0.0,0.0,0.0,0.0
20210605,70702022115052,7031141410814051,104,0,39180,400,1,0,426704356110016,6300220,0,215.16421000000005,22.0,0.0,22.0
20210605,60005012352827,7021429167118442,104,0,111632,736,13,0,520179296925760,14385384,0,819.8107299999998,601.83,0.0,601.83
20210605,50605442246954,5091201224161486,104,0,79357,874,55,0,988260418900096,72516354,0,2224.4648899999997,1460.5900000000001,0.0,1460.5900000000001
20210605,50807530695352,2091450758483936,104,0,56079,492,41,0,538762781003968,36287784,0,740.2184599999999,777.14,0.0,777.14
20210605,20306444885088,3061209129300491,104,0,406,5,0,0,3989269996800,12396,0,0.42019999999999996,0.0,0.0,0.0
20210605,80605561822013,4051853396388331,104,0,9,0,0,0,244990000128,0,0,0.0,0.0,0.0,0.0
20210605,20604530875002,9051243560359439,104,0,2676,21,9,0,27660980029440,4189810,0,129.89317999999997,230.35999999999999,0.0,230.35999999999999
20210605,20900420119451,8070356556633625,104,0,20757,198,3,0,182072983981504,3338202,0,84.46932,194.19,0.0,194.19
20210605,60305460411544,8031364503442454,104,0,399,10,0,0,5636671999872,420104,0,16.774399999999996,0.0,0.0,0.0
20210605,90603469797199,7091839673282202,104,0,840,6,0,0,7255244011136,221807,0,18.86990999999998,0.0,0.0,0.0
20210605,60402262989318,5090695361627020,104,0,615,49,3,0,43606917058560,2467454,0,15.773799999999996,18.77,0.0,18.77
20210605,90603469797199,2061339683583396,104,0,1287,16,0,0,16059147961856,1335852,0,63.250090000000014,0.0,0.0,0.0
20210605,30004260366441,5050714865456912,104,0,6,3,0,0,246976002048,15718,0,0.04,0.0,0.0,0.0
20210605,60608308136142,9040452004514782,104,0,41676,450,23,0,530731431835072,16093762,0,427.5742,499.75999999999993,0.0,499.75999999999993
20210605,60005012352827,9050584383960591,104,0,4638784,193887,6397,0,198381632484668032,5063504202,0,109392.53717999993,118488.75000000004,0.0,118488.75000000004
20210605,40301325569554,5000381345277060,104,0,1688,32,1,0,31243202055936,509095,0,16.927869999999995,23.11,0.0,23.11
20210605,80909368092923,7080057611751949,104,0,44466,330,19,0,351091626043840,14312722,0,945.5027800000005,1481.1,0.0,1481.1
20210605,60807476850604,1080416493270959,104,0,7410495,87985,16722,0,94193296465945600,18289671709,0,339587.5554799999,305352.1600000002,0.0,305352.1600000002
20210605,60005012352827,4091569797816435,104,0,70234,3826,273,0,2910967875719808,283733774,0,5799.101309999998,5414.950000000002,0.0,5414.950000000002
20210605,40504400147134,4030488376820018,104,0,118137,4040,97,0,4350803013905664,103735348,0,1500.8122299999973,1061.81,0.0,1061.81
20210605,10309012621387,2020602879601080,104,0,434302,11417,438,0,11345174818161920,312809342,0,9558.426220000005,9790.089999999998,0.0,9790.089999999998
20210605,30806358632143,7091300641091180,104,0,143297,1540,104,0,1603931800979072,96005495,0,4627.248810000002,4888.229999999998,0.0,4888.229999999998
20210605,60003454983821,2051809464037177,104,0,33725,2351,8,0,2561455389800320,14489178,0,425.0171299999996,128.0,0.0,128.0
20210605,90503492650537,5061500878291827,104,0,48484,355,23,0,372928797039104,30469816,0,920.9003599999994,599.3900000000001,0.0,599.3900000000001
20210605,40301325569554,6001420272928236,104,0,218,5,1,0,6339373983040,135544,0,11.743500000000001,16.0,0.0,16.0
20210605,60608308136142,6051441567843077,104,0,549668,15471,786,0,17653778776688448,932849182,0,22745.494729999984,16103.410000000005,0.0,16103.410000000005
20210605,60608308136142,7070242828344201,104,0,225862,3681,211,0,4474753759195136,259377026,0,7099.3669,4630.59,0.0,4630.59
20210605,10309012621387,7031138401897957,104,0,16,1,0,0,685948998656,1586,0,0.27,0.0,0.0,0.0
20210605,70702022115052,2021936811877990,104,0,631412,3988,74,0,4081045281660800,77370490,0,1570.9894900000024,1532.3100000000004,0.0,1532.3100000000004
20210605,40106476583359,2011515998475506,104,0,977,22,0,0,29096121968128,671172,0,20.294449999999994,0.0,0.0,0.0
20210605,30208368992837,1030362414648851,104,0,58533,6068,54,0,6443766989773120,54518436,0,1577.371879999999,1383.6400000000003,0.0,1383.6400000000003
20210605,60005012352827,1061419874746315,104,0,14077,182,3,0,169312410064320,2702440,0,112.72082999999996,106.18,0.0,106.18
20210605,60305460411544,4040197183321841,104,0,3325,35,4,0,44313351020160,2919544,0,160.46593000000001,92.33,0.0,92.33
20210605,30506472073904,4091968803160376,104,0,999,13,5,0,12418594988608,3070041,0,49.851460000000024,72.53,0.0,72.53
20210605,20306444885088,8021418444970892,104,0,1939,15,0,0,19670199976448,210392,0,9.087909999999999,0.0,0.0,0.0
20210605,70702022115052,2010521253926610,104,0,30240,214,1,0,207460430021376,2253620,0,21.812920000000005,8.0,0.0,8.0
20210605,70506421868294,1040326421014592,104,0,1200662,4362,84,0,4406509838551424,79913682,0,2032.9333100000003,2192.6799999999994,0.0,2192.6799999999994
20210605,10005398496922,7060647828344189,104,0,129307,1524,33,0,1523660657780032,47069586,0,1053.155729999999,644.88,0.0,644.88
20210605,40807403425677,7070889811747167,104,0,36263,2161,341,0,1862010056043008,493008739,0,6480.25356,3820.570000000001,0.0,3820.570000000001
20210605,80909368092923,7040976454437714,104,0,435,3,0,0,5985504992448,452393,0,11.684390000000004,0.0,0.0,0.0
20210605,70908422871965,9041121484906897,104,0,131663,2000,39,0,2192099934827712,62961765,0,1104.2635699999996,369.64,0.0,369.64
20210605,30806358632143,9031719116296942,104,0,924,5,0,0,6773599996672,552343,0,12.30939999999999,0.0,0.0,0.0
20210605,50106403385474,4040299781136366,104,0,4,0,0,0,85231998976,0,0,0.06,0.0,0.0,0.0
20210605,20306444885088,6001217494988212,104,0,24,1,0,0,404061003264,4963,0,0.0,0.0,0.0,0.0
20210605,30506472073904,6090880420503002,104,0,748,19,1,0,23356102993216,3026243,0,15.790969999999986,2.52,0.0,2.52
20210605,60005012352827,8041847094874286,104,0,116201,1845,118,0,1882726619610496,94483195,0,2717.393919999999,2815.4,0.0,2815.4
20210605,60700493537595,1041306529336414,104,0,116,0,0,0,1183006999296,0,0,10.542589999999995,0.0,0.0,0.0
20210605,60005012352827,6030367771415867,104,0,14,0,0,0,998934999040,0,0,0.17,0.0,0.0,0.0
20210605,80909368092923,7010153998769701,104,0,231,4,0,0,3522352007872,125876,0,2.6514399999999996,0.0,0.0,0.0
20210605,60005012352827,5061201803333178,104,0,761100,15735,394,0,15026089861725568,386597283,0,10223.193860000007,10202.499999999998,0.0,10202.499999999998
20210605,80303373095787,3070491434730860,104,0,3552,27,2,0,22101724981184,2337956,0,119.22370000000008,32.989999999999995,0.0,32.989999999999995
20210605,40106476583359,9041713891079182,104,0,10965,157,1,0,141208013950848,1164868,0,15.451580000000002,6.0,0.0,6.0
20210605,90704445965875,7061060395531368,104,0,1371,72,0,0,92115756021248,878633,0,4.141779999999995,0.0,0.0,0.0
20210605,40301325569554,2020583460709849,104,0,1050,31,1,0,23463818972864,410204,0,9.827669999999998,33.0,0.0,33.0
20210605,20604530875002,3081142520752502,104,0,1172,20,1,0,23474420044032,3357344,0,105.93237000000006,12.0,0.0,12.0
20210605,60005012352827,4031385499008864,104,0,14959,1202,55,0,1293856042689536,67337256,0,1603.0190499999987,1008.99,0.0,1008.99
20210605,60508439594416,9021734880473899,104,0,1767,6,1,0,8314984009984,623921,0,57.12540000000001,16.0,0.0,16.0
20210605,70601378118790,9021345490332617,104,0,150,3,0,0,2406589985280,148537,0,7.040379999999998,0.0,0.0,0.0
20210605,70908422871965,7040888685688839,104,0,1,0,0,0,6615000064,0,0,0.0,0.0,0.0,0.0
20210605,10313307588683,216178319149618383,104,0,1,0,0,0,12108999680,0,0,0.0104,0.0,0.0,0.0
20210605,90505451424076,6060965591297551,104,0,8820,62,7,0,62448707003520,6725767,0,163.09,161.6,0.0,161.6
20210605,40504315369553,1011803194854958,104,0,6,4,0,0,214846995456,48182,0,0.95,0.0,0.0,0.0
20210605,20900420119451,9041417672758880,104,0,40022,118,0,0,153240710043136,1982935,0,75.33994999999999,0.0,0.0,0.0
20210605,20306444885088,6061210424476981,104,0,21,0,0,0,104080000384,0,0,0.058359999999999995,0.0,0.0,0.0
20210605,70506421868294,6020833307694317,104,0,15785114,402400,17101,0,403156015527362304,15744005983,0,345513.9726800004,324662.5799999999,0.0,324662.5799999999
20210605,10509414896986,2061806293482934,104,0,12606,114,9,0,105812941953344,5370660,0,306.94362,422.1700000000001,0.0,422.1700000000001
20210605,90301475842282,8071877420105954,104,0,2918,86,0,0,88536392021504,941440,0,15.147189999999993,0.0,0.0,0.0
20210605,60402262989318,7070697749116511,104,0,359846,7115,95,0,7556923791725504,148450828,0,3362.2859499999995,3244.1800000000017,0.0,3244.1800000000017
20210605,70506421868294,4010767671541092,104,0,1431671,16941,488,0,17247583549975744,340004976,0,7972.681120000008,9503.559999999996,0.0,9503.559999999996
20210605,90903124471793,5090169964137568,104,0,86,1,0,0,7662227951616,8148,0,0.24,0.0,0.0,0.0
20210605,40706426556602,8060166936036119,104,0,2934852,46981,758,0,44864837757078912,554085128,0,13151.16954999998,15386.28,0.0,15386.28
20210605,70100221174573,3000752511934888,104,0,18,0,0,0,252981003264,0,0,0.0,0.0,0.0,0.0
20210605,70905490183934,4010965043428485,104,0,1870,30,1,0,26666345024384,1116902,0,58.720000000000006,16.0,0.0,16.0
20210605,10005398496922,1021657169290139,104,0,77,0,0,0,979259998976,0,0,0.49546,0.0,0.0,0.0
20210605,40109452819930,1040398382690852,104,0,177,1,0,0,1893996995520,130751,0,24.009999999999994,0.0,0.0,0.0
20210605,50206368215858,9001923491511789,104,0,127,1,0,0,2808611992320,24223,0,11.578189999999996,0.0,0.0,0.0
20210605,30506472073904,8000185420208130,104,0,4,0,0,0,44170999808,0,0,0.0033799999999999998,0.0,0.0,0.0
20210605,70809455792733,5031517119419654,104,0,53743,313,2,0,364676513910208,2582110,0,118.96421000000007,133.68,0.0,133.68
20210605,40500499589058,2071543074611752,104,0,1,0,0,0,9777999872,0,0,0.04,0.0,0.0,0.0
20210605,30607480914543,9031162593448010,104,0,4430,637,6,0,638725508028096,8934849,0,172.33547000000002,93.97,0.0,93.97
20210605,80904328951508,1040741437957967,104,0,421615,36535,959,0,39700444215961088,891852535,0,8489.089999999998,8737.890000000001,0.0,8737.890000000001
20210605,60005012352827,6021115187150424,104,0,31638,1745,67,0,1766768737932928,79011144,0,1757.3515199999986,1464.81,0.0,1464.81
20210605,20105445936502,3051446500412478,104,0,346045,2554,155,0,2547142120507328,184298514,0,4861.078720000003,3742.200000000002,0.0,3742.200000000002
20210605,50308424081820,1001809123969219,104,0,545908,42882,806,0,44678292230336832,1157972285,0,17251.916670000006,11432.01,0.0,11432.01
20210605,30208368992837,3090046835108199,104,0,69913,511,2,0,508319329905280,4263138,0,212.69462000000001,53.629999999999995,0.0,53.629999999999995
20210605,40504315369553,4091208144244865,104,0,465587,12607,148,0,11335566266814976,235894994,0,4096.600879999998,3086.0799999999995,0.0,3086.0799999999995
20210605,50605442246954,4051309568772803,104,0,7730,184,14,0,229320836093824,17485637,0,479.32101999999986,285.32,0.0,285.32
20210605,70702022115052,8071427021069826,104,0,197899,3153,42,0,3125723959961152,30164833,0,855.4177499999993,1070.9699999999998,0.0,1070.9699999999998
20210605,30806358632143,1001080584101201,104,0,1,0,0,0,6128999936,0,0,0.01,0.0,0.0,0.0
20210605,10005398496922,5020578494030829,104,0,463,11,1,0,10907164963840,431296,0,9.487039999999995,13.0,0.0,13.0
20210605,60005012352827,8060991538240800,104,0,347453,26493,1562,0,32001482389099136,1242501697,0,30030.284349999973,28101.59,0.0,28101.59
20210605,10005398496922,1051428833313183,104,0,885,13,0,0,15975426018368,780113,0,35.31136000000001,0.0,0.0,0.0
20210605,30607480914543,5010355825442138,104,0,5144,811,22,0,798159648893440,23941451,0,430.87424,452.86000000000007,0.0,452.86000000000007
20210605,40106476583359,7041712882646775,104,0,3152,95,1,0,32474965989376,825331,0,5.556119999999996,30.17,0.0,30.17
20210605,10005398496922,6001775438127038,104,0,1498,38,1,0,35311646010688,3621962,0,68.69749000000002,30.0,0.0,30.0
20210605,30602476557982,7091317618388905,104,0,3159,209,0,0,225506762878976,2071561,0,33.48830000000002,0.0,0.0,0.0
