process_date,site_id,position_id,smart_optimization_goal,second_goal,valid_exposure_cnt,valid_click_cnt,active_num,second_active_num,valid_exposure_pctr,adjusted_smart_pcvr,vc_adjusted_smart_pcvr2,real_cost_micros,first_gmv,second_gmv,gmv
20210605,60402262989318,2060469060623549,104,105,155,28,0,1,20128890030080,3754563,980547,41.74,0,130,130
20210605,70702022115052,9021708508866213,104,108,841,11,0,0,11397358999296,17841,19064,4.45503,0,0,0
20210605,40106476583359,7041712882646775,104,10801,333,14,0,0,4243252003904,128775,20143,3.55266,0,0,0
20210605,80909368092923,7040976454437714,104,0,435,3,0,0,5985504992448,452393,0,11.68439,0,0,0
20210605,40504315369553,3091423804019695,104,108,38,4,0,0,2063004997632,3346,880,0.53113,0,0,0
20210605,90903124471793,5060060977939911,104,315,18,2,0,0,305054001920,888,10886,0,0,0,0
20210605,80909368092923,4080951093266892,104,315,2,0,0,0,1651000000,0,0,0,0,0,0
20210605,70506421868294,4011312552982232,104,106,19,0,0,0,211014001920,0,0,0,0,0,0
20210605,40706426556602,9070298714338914,104,204,15816,1186,29,0,1194126781628416,18839624,606970,123.06836,0,0,0
20210605,10309012621387,8030906317614022,104,0,1706,29,1,0,21756681995520,1061457,0,22.26356,24.16,0,24.16
20210605,60402262989318,2040348204263865,104,10801,454,2,0,0,5035150989184,41440,745,7.27007,0,0,0
20210605,40106476583359,8081912928675509,104,10801,794,30,1,1,27281970014336,1711604,462059,125.6848,0,860,860
20210605,30208368992837,1080499419571129,104,105,157,0,0,0,840065002752,0,0,1.38863,0,0,0
20210605,70608348419857,5061108748037807,104,108,4,0,0,0,18496999936,0,0,0.13,0,0,0
20210605,30506472073904,8000185420208130,104,0,4,0,0,0,44170999808,0,0,0.00338,0,0,0
20210605,30208368992837,1080499419571129,104,108,7,0,0,0,25748999936,0,0,0.00165,0,0,0
20210605,50604428212896,1080632780011880,104,315,91891,299,70,141,332265347057088,57314996,57424920,342.10349,0,552.3,552.3
20210605,30607480914543,7000454835642150,104,10801,389,50,3,1,55537100867328,1611417,213448,160.84685,0,766,766
20210605,10005398496922,5020578494030829,104,0,463,11,1,0,10907164963840,431296,0,9.48704,13,0,13
20210605,70905490183934,4010965043428485,104,10801,1188,13,1,0,13056819981312,674884,118544,94.6,0,0,0
20210605,30506472073904,8071860803077652,104,106,289,5,1,1,2300046000384,938394,334451,5.05902,0,12.77,12.77
20210605,90704445965875,4051761335337386,104,106,343,13,0,0,18605276994560,1180151,310560,2.66168,0,0,0
20210605,20604530875002,3081142520752502,104,0,1172,20,1,0,23474420044032,3357344,0,105.93237,12,0,12
20210605,70100221174573,1040843424559146,104,0,286,1,0,0,12218506982400,1582,0,0.81087,0,0,0
20210605,30806358632143,9010252661256843,104,10801,221,7,0,0,5673493007616,126821,8828,4.33083,0,0,0
20210605,30607480914543,7000454835642150,104,108,49,7,0,0,10155163912192,7129,3839,1.45437,0,0,0
20210605,70304481261296,5020886375667140,104,108,3,0,0,0,344933998592,0,0,0.11,0,0,0
20210605,50604428212896,6071972153822159,104,0,2,0,0,0,30903999488,0,0,0.03169,0,0,0
20210605,20201368893836,1050949844194820,104,0,165912,7438,149,0,7417219051506368,140652952,0,2426.96328,2409.3100000000004,0,2409.3100000000004
20210605,40504400147134,7030551714218660,104,0,22456,168,20,0,191276754949888,19708423,0,672.71051,839.46,0,839.46
20210605,50308424081820,5071206103169287,104,204,802,59,0,0,42258526061312,84082,23062,3.38766,0,0,0
20210605,70506421868294,2010037357296348,104,105,85495,4395,144,76,4475592485965696,253315631,116710782,5107.34526,0,3004.69,3004.69
20210605,70506421868294,3030097528189334,104,10801,29996,346,6,1,348984377942784,2168773,247987,266.34721,0,194,194
20210605,20201368893836,7010746804294964,104,106,34949,510,13,4,533596259040384,12470487,4784922,189.46382,0,379.5,379.5
20210605,70702022115052,8000422069930553,104,10801,15940,167,16,5,173325394828800,11805936,1527948,232.03,0,697.3000000000001,697.3000000000001
20210605,60608308136142,9040452004514782,104,0,41676,450,23,0,530731431835072,16093762,0,427.5742,499.7599999999999,0,499.7599999999999
20210605,20105445936502,7071648520710378,104,108,1933,12,0,0,20991392004352,1127675,174662,54.73843,0,0,0
20210605,60608308136142,6050658024115652,104,0,756,13,3,0,14466605010048,1192491,0,29.07656,66.59,0,66.59
20210605,70702022115052,4040888693567813,104,105,37630,162,0,0,198993917996224,2142418,971876,77.14489,0,0,0
20210605,70702022115052,9081012184068820,104,108,11109,66,2,0,64710357016000,3959389,430151,110.91108,0,0,0
20210605,60402262989318,7071907573098300,104,105,810,19,3,2,29608706966016,694045,531982,53.44783,0,265.76,265.76
20210605,30506472073904,5031775252270745,104,10801,43,1,1,0,634774997248,158037,15942,9.243,0,0,0
20210605,70707452477964,8000396173933204,104,204,14,1,0,0,152203000064,4897,233,0.00134,0,0,0
20210605,30607480914543,6091365841063893,104,10601,1,0,0,0,9632000000,0,0,0,0,0,0
20210605,20306444885088,7081400129906530,104,105,6,0,0,0,60555999232,0,0,0,0,0,0
20210605,10005398496922,8061659189897250,104,315,4,0,0,0,25218999808,0,0,0.06129,0,0,0
20210605,70608348419857,8041183878492363,104,105,1,0,0,0,9034000384,0,0,0.01524,0,0,0
20210605,60005012352827,6000589147732967,104,105,24905,1303,65,24,2169058557115136,62826690,28376109,1921.64727,0,905.9300000000001,905.9300000000001
20210605,70702022115052,8071427021069826,104,10801,17484,254,4,0,257187751872960,8045267,830815,240.51695,0,0,0
20210605,60608308136142,1000091214199987,104,10801,5040,55,7,0,57721582012992,5991314,823025,1055.37428,0,0,0
20210605,70702022115052,7061111356854093,104,106,67588,620,119,47,633853837359488,102350371,37171726,1468.40167,0,4298.68,4298.68
20210605,60305460411544,9060156657903901,104,0,880,38,0,0,13332106977280,44422,0,1.98,0,0,0
20210605,60005012352827,5011938321578756,104,10801,16233,479,15,2,443120836103936,10552630,1394012,1213.07709,0,1047.87,1047.87
20210605,40301325569554,2061710084907690,104,106,18450,166,6,6,163555749031424,7935012,2850799,223.79502,0,618.73,618.73
20210605,20306444885088,6071109189201274,104,106,10997,59,1,0,64997859042880,2826879,1236364,51.95664,0,0,0
20210605,40504315369553,4040039158273240,104,106,15117,235,4,2,257013004089792,7388076,2501267,107.7317,0,185.99,185.99
20210605,20604530875002,3081142520752502,104,10801,151,3,1,0,2346362995968,472968,65434,37.63027,0,0,0
20210605,70506421868294,4011312552982232,104,10801,2,0,0,0,21128000512,0,0,0,0,0,0
20210605,70204561021014,2011150376796398,104,10801,7,1,0,0,893752999936,1302,5,0.52,0,0,0
20210605,60005012352827,6030367771415867,104,105,2,0,0,0,31377999872,0,0,0,0,0,0
20210605,10005398496922,5020578494030829,104,204,23,0,0,0,299049000960,0,0,0.70913,0,0,0
20210605,50604428212896,8061828846258613,104,204,7,0,0,0,191137003520,0,0,0.45093,0,0,0
20210605,60608308136142,5051101671195074,104,106,600991,6879,826,288,7591779158508928,1002042372,327523693,18037.08235,0,16461.980000000003,16461.980000000003
20210605,60608308136142,7081116267754344,104,10801,22139,332,36,4,365816596018240,39057354,5433588,5546.20577,0,5791,5791
20210605,50604428212896,1080632780011880,104,10801,2457967,9307,274,21,9985197063681664,178615124,20201402,14755.01646,0,18980.01,18980.01
20210605,60807476850604,1080416493270959,104,106,2772563,22718,3819,1582,24096555521921984,4546720936,1724689441,126501.73768,0,232187.27999999985,232187.27999999985
20210605,70506421868294,2040783931422171,104,106,160579,521,3,0,527320247997376,26739128,9215301,376.03639,0,0,0
20210605,20209449293196,3061238643663980,104,10801,1844,10,0,0,12811540000256,98288,6848,6.37254,0,0,0
20210605,30806358632143,4081268245755578,104,10801,47573,415,27,3,449978827019264,20342412,1961805,2914.52061,0,7899,7899
20210605,90603469797199,7091839673282202,104,106,1205,10,2,1,10810099992896,937932,253167,45.31586,0,175,175
20210605,40504315369553,2040634178477425,104,10801,0,2,0,0,0,4356,108,0.09,0,0,0
20210605,70405412545955,3061470448536689,104,0,4098,80,2,0,86637584012928,3109409,0,255.30185,121,0,121
20210605,20201368893836,6000691429983720,104,10801,2787,23,0,0,25640411035840,159846,12589,45.1493,0,0,0
20210605,10509414896986,3081003283994246,104,105,419,5,0,0,4605984997504,93248,37572,15.21891,0,0,0
20210605,50604428212896,4000036883208054,104,108,163,0,0,0,560243999936,0,0,0.14787,0,0,0
20210605,60003454983821,2011106444433146,104,204,2,0,0,0,188546998272,0,0,0.04,0,0,0
20210605,60402262989318,3030144895875111,104,204,3,0,0,0,108595998720,0,0,0.04,0,0,0
20210605,30506472073904,7020587319695839,104,108,6,0,0,0,196064000000,0,0,0.73,0,0,0
20210605,10005398496922,6041551159494117,104,315,9,0,0,0,48024000768,0,0,0.17826,0,0,0
20210605,70506421868294,4021109116251833,104,10601,1,0,0,0,1892000000,0,0,0,0,0,0
20210605,70702022115052,9011714047626228,104,106,161522,5114,237,55,5364042611476928,247965663,73074390,1354.7474,0,20269.8,20269.8
20210605,60005012352827,9050584383960591,104,105,685653,20899,1174,583,20292064843553792,1090364657,500021739,19191.44065,0,22872.309999999998,22872.309999999998
20210605,60005012352827,7091208803630139,104,10801,11814,150,13,4,167052467803264,10895216,1592855,370.78003,0,5310.599999999999,5310.599999999999
20210605,60303415282763,6001610108282700,104,106,14392,92,13,7,111655971985664,12308419,3173885,496.5586,0,1082.75,1082.75
20210605,30208368992837,1080499419571129,104,10801,4156,67,6,0,59577533923584,1990851,413301,100.36844,0,0,0
20210605,50604428212896,9061124419424993,104,108,7067,97,0,0,92205786029312,100374,55054,16.30833,0,0,0
20210605,90100470046973,7010554729938525,104,0,17,0,0,0,155346000640,0,0,0.11,0,0,0
20210605,50807530695352,7071242749783887,104,204,394,17,0,0,26974991006720,158211,31131,6.28869,0,0,0
20210605,30607480914543,9031162593448010,104,10801,188,18,1,0,20424291929856,399773,73630,80.00229,0,0,0
20210605,10309012621387,6070055961865243,104,108,1751,310,0,0,327482703793664,404706,242444,65.06,0,0,0
20210605,60807476850604,9090981074117783,104,108,27,0,0,0,179647997952,0,0,0.54056,0,0,0
20210605,60402262989318,7030745765984932,104,106,22054,1534,36,10,1633921048118784,38291202,12360407,539.40784,0,351.09,351.09
20210605,10309012621387,216178319149618383,104,10801,1126430,7100,292,27,7156686281979648,226901158,26932518,16826.38835,0,15587.619999999999,15587.619999999999
20210605,70609460544983,4040883705922331,104,106,63586,384,9,3,412744473998016,18094678,5550256,238.82914,0,93.33,93.33
20210605,20105445936502,6001849590817219,104,106,39286,718,68,24,1064886903152256,94881898,19212024,782.67542,0,2991.54,2991.54
20210605,70506421868294,1081675071747051,104,10801,3153,21,2,0,19169282001024,967711,53804,61.36345,0,0,0
20210605,50308424081820,5071206103169287,104,315,4361,176,11,10,217881035971840,10454260,15031897,115.29059,0,39.5,39.5
20210605,60003454983821,2051809464037177,104,10801,5630,318,1,0,346597451028480,692050,118903,71.10536,0,0,0
20210605,50604428212896,6021031581415096,104,10801,965,8,1,0,14537804015616,521379,96536,128.70263,0,0,0
20210605,10907511528330,1031452123155807,104,10801,3243,165,1,0,143379081194496,788456,156759,200.08128,0,0,0
20210605,90503492650537,5061500878291827,104,0,48484,355,23,0,372928797039104,30469816,0,920.90036,599.39,0,599.39
20210605,50206368215858,6071604204426760,104,106,11332,187,17,8,203316299004736,21187108,6015108,1072.12889,0,1197.4599999999998,1197.4599999999998
20210605,30208368992837,9060995429084659,104,204,1,0,0,0,3323000064,0,0,0,0,0,0
20210605,40109452819930,4080972867823446,104,0,115,0,1,0,2213250985600,0,0,22.22,20.5,0,20.5
20210605,30208368992837,7030041835004251,104,10801,268,4,0,0,4649014985664,514924,64935,3.15658,0,0,0
20210605,30208368992837,1030941825506259,104,105,68,0,0,0,1031460001536,0,0,2.46593,0,0,0
20210605,20604530875002,9051243560359439,104,204,171,1,0,0,1394216997184,268890,68357,9.79366,0,0,0
20210605,10406450945135,1030067827429446,104,105,12,0,0,0,36901000192,0,0,0.31829,0,0,0
20210605,50604428212896,9030795253049104,104,10801,2,0,0,0,29396999424,0,0,0.0066,0,0,0
20210605,30208368992837,5050140865108197,104,105,317,6,0,0,2202778001088,91859,59674,4.88302,0,0,0
20210605,40504315369553,4091208144244865,104,106,260636,6340,111,24,6283175426481536,156341842,48947862,2115.12518,0,3425.19,3425.19
20210605,10005398496922,8091440507742001,104,0,73050,1117,17,0,1056690936237120,35141216,0,643.28251,281.83000000000004,0,281.83000000000004
20210605,30607480914543,9001887646198092,104,0,1996,612,14,0,633042968033280,16380166,0,251.80376,214.76999999999998,0,214.76999999999998
20210605,20604530875002,8001742500554600,104,204,171,2,1,1,1779047994368,576372,242410,13.00603,0,40.53,40.53
20210605,70506421868294,5021867587107101,104,204,1711,25,1,0,33076587970048,1710813,118001,33.02771,0,0,0
20210605,50901413830594,3031502529533101,104,315,1,0,0,0,7553999872,0,0,0.02,0,0,0
20210605,10309012621387,8070485422457222,104,106,120097,1814,43,20,1787322341063488,27398237,10824774,1923.61556,0,3602.5299999999997,3602.5299999999997
20210605,30602476557982,6011715618083900,104,0,113069,10672,1533,0,11299665094299648,1853420831,0,20443.00422,15121.85999999999,0,15121.85999999999
20210605,30806358632143,8061648517048075,104,108,520,13,1,0,16245792013056,531609,24253,12.31499,0,0,0
20210605,70006491319394,1010464694072066,104,0,16543,49,0,0,73978397010304,541075,0,22.31872,0,0,0
20210605,10005398496922,9090551631951946,104,10801,6575,56,10,1,66312130996032,8801698,1270764,1276.4042,0,975,975
20210605,10509414896986,2061806293482934,104,0,12606,114,9,0,105812941953344,5370660,0,306.94362,422.17,0,422.17
20210605,10005398496922,8001112682675076,104,315,1720,40,12,11,40995978989760,13197917,15431225,91.59711,0,42.4,42.4
20210605,70702022115052,3091226336181066,104,105,12552,641,2,1,766396854308608,1470245,727252,75.56227,0,68,68
20210605,40903398619789,3041958270299322,104,105,1054,62,0,0,67326800984064,641504,391978,16.5963,0,0,0
20210605,30208368992837,5060781113824412,104,106,1765,20,0,0,20446261026560,517692,197398,34.40561,0,0,0
20210605,30607480914543,3051164543334976,104,105,327,25,1,1,21837841975552,547360,313983,12.03873,0,40,40
20210605,60402262989318,5060992371618963,104,105,246,2,0,0,1615444002240,148906,126388,2.64915,0,0,0
20210605,70100221174573,2020884241332894,104,204,42,0,0,0,501159000960,0,0,0,0,0,0
20210605,60303415282763,6001610108282700,104,105,193,2,0,0,1272536000768,53754,22350,5.6255,0,0,0
20210605,80303373095787,5061752007336331,104,106,8,9,0,0,2420401029120,148720,44311,0.32,0,0,0
20210605,60608308136142,9060261918861118,104,204,215,7,0,0,10272919978560,582155,163269,13.76523,0,0,0
20210605,60700493537595,8071301599738315,104,106,80,0,0,0,822740001024,0,0,5.52,0,0,0
20210605,30605462917931,9000897362695891,104,105,22,0,0,0,63514000512,0,0,0.06,0,0,0
20210605,20306444885088,6071109189201274,104,108,4,0,0,0,9802000256,0,0,0.04,0,0,0
20210605,30806358632143,1001080584101201,104,106,3,0,0,0,36006999040,0,0,0.13242,0,0,0
20210605,50604428212896,9030795253049104,104,105,1,0,0,0,27740999680,0,0,0,0,0,0
20210605,30502474797090,7081701177353154,104,10010,1,0,0,0,25869000704,0,0,0,0,0,0
20210605,70506421868294,5000717822579468,104,0,6881751,60813,1858,0,61859710226605376,1181631971,0,25728.90161,35568.97999999997,0,35568.97999999997
20210605,10309012621387,4050509377014063,104,106,261551,3752,83,38,3845468416157760,58450541,21678966,4269.87893,0,8116.210000000001,8116.210000000001
20210605,20604530875002,8001742500554600,104,106,1960,14,3,1,25180991023552,3433609,847760,176.48744,0,40.21,40.21
20210605,60608308136142,6051441567843077,104,105,128150,2442,168,75,2957979260642496,217400300,117142789,6453.06195,0,3319.1899999999996,3319.1899999999996
20210605,30208368992837,3050744845305332,104,10801,3619,51,3,0,49790179990720,1604738,332843,54.34501,0,0,0
20210605,10309012621387,2050023592295759,104,105,28113,16,5,4,33703995004224,3359629,1633194,131.27672,0,131.13,131.13
20210605,10309012621387,8090302387112051,104,108,3666,14,1,0,18764629993600,315703,76461,32.22803,0,0,0
20210605,50604428212896,2061618342538612,104,108,311,1,0,0,3233221998336,878,262,0.34568,0,0,0
20210605,30806358632143,2000553601951866,104,108,267,7,0,0,3360451015616,233299,17998,4.13158,0,0,0
20210605,10309012621387,3040998141251930,104,10801,128,8,0,0,2825482990336,951908,34081,14.65767,0,0,0
20210605,60005012352827,1041686419306792,104,204,26,0,0,0,193543999488,0,0,0.18,0,0,0
20210605,60608308136142,9060261918861118,104,108,22,0,0,0,282291003520,0,0,1.41643,0,0,0
20210605,90903124471793,5090169964137568,104,106,17,0,0,0,1423073013760,0,0,0.06,0,0,0
20210605,50106403385474,4040299781136366,104,0,4,0,0,0,85231998976,0,0,0.06,0,0,0
20210605,50604428212896,1031728888623001,104,204,45,0,0,0,547527998720,0,0,1.67424,0,0,0
20210605,40106476583359,6081410821072133,104,105,3,0,0,0,36821000192,0,0,0,0,0,0
20210605,70702022115052,3031807659265871,104,0,1,0,0,0,9504000000,0,0,0.00232,0,0,0
20210605,40706426556602,1001529580802067,104,10601,1,0,0,0,59847999488,0,0,0,0,0,0
20210605,70702022115052,7030428295248122,104,106,194669,8723,133,29,8723425741664640,140557474,45725676,1480.80254,0,4768.62,4768.62
20210605,80909368092923,7021245567131934,104,106,34027,244,33,12,258797680922304,25622526,9616854,734.13699,0,2177.38,2177.38
20210605,60305460411544,3061545340897150,104,106,1172,21,1,0,36911314983168,2201171,625312,190.32888,0,0,0
20210605,80309495536503,3021643540205696,104,105,194,2,1,0,1859733009152,359766,41612,0.97491,0,0,0
20210605,60005012352827,5061201803333178,104,108,1910,38,0,0,27983565978816,307212,68210,13.9301,0,0,0
20210605,60608308136142,7040155691051757,104,204,4273,54,7,1,68554955089792,4055141,1473171,85.94166,0,40.53,40.53
20210605,10907511528330,6091955126547349,104,10801,157,9,0,0,4486512002048,75461,24010,13.51,0,0,0
20210605,30506472073904,4020299085735455,104,10010,14,0,0,0,91840999808,0,0,0,0,0,0
20210605,70506421868294,7030034547504221,104,10801,693935,9977,535,51,10443483921804672,457299809,42509642,36880.70419,0,50918.469999999994,50918.469999999994
20210605,20201368893836,6000691429983720,104,106,78117,2142,61,17,2333676492503360,44521882,13586946,452.36244,0,5268.4,5268.4
20210605,10005398496922,6001775438127038,104,106,3523,98,16,5,94196619011264,21233383,5580723,294.00923,0,183.62,183.62
20210605,20201368893836,1030486135531251,104,10801,4163,56,7,0,23934163994816,2968685,356838,232.44787,0,0,0
20210605,70702022115052,4031717134462991,104,108,21451,110,5,0,109487707050432,6447873,584001,148.55945,0,0,0
20210605,70803405454129,1001402779504774,104,105,1971,76,0,0,84738287998976,2009677,523652,27.14,0,0,0
20210605,30506472073904,1091562863403524,104,315,54,0,0,0,1025079002560,0,0,3.4679,0,0,0
20210605,60608308136142,2030280673480764,104,106,1,0,0,0,13948000256,0,0,0.01074,0,0,0
20210605,70609460544983,5050090290847634,104,108,36,0,0,0,284438998784,0,0,1.59136,0,0,0
20210605,90100470046973,1070157769530594,104,106,10,0,0,0,48982999296,0,0,0,0,0,0
20210605,20306444885088,6061210424476981,104,106,4,0,0,0,22000999744,0,0,0,0,0,0
20210605,70506421868294,2081020774133899,104,0,12897102,112509,986,0,110525222001124352,807929414,0,20612.34586,22794.149999999994,0,22794.149999999994
20210605,70702022115052,6070501516584281,104,106,397116,6909,277,66,7680551932339584,242794780,69162834,1135.73802,0,10822.24,10822.24
20210605,70506421868294,3030097528189334,104,106,97934,1361,60,11,1406001049050560,47804678,7174295,394.99192,0,940.29,940.29
20210605,80303373095787,3070491434730860,104,0,3552,27,2,0,22101724981184,2337956,0,119.2237,32.989999999999995,0,32.989999999999995
20210605,90704445965875,7061060395531368,104,0,1371,72,0,0,92115756021248,878633,0,4.14178,0,0,0
20210605,40701410311452,6070856576860274,104,0,107976,914,24,0,944509227040512,27165327,0,558.92158,496.44000000000005,0,496.44000000000005
20210605,20102414297987,6031003243898719,104,315,825,8,3,4,5858656993344,2107550,3278044,13.12021,0,15.3,15.3
20210605,50604428212896,9021421826953475,104,105,1435,51,0,0,60284899877504,230575,141140,12.78296,0,0,0
20210605,70100221174573,1040843424559146,104,106,233,3,0,0,11486224988672,5982,749,0.30538,0,0,0
20210605,40903398619789,8041345400234150,104,0,780,16,5,0,15055583987712,1073010,0,15.60063,75.85,0,75.85
20210605,40301325569554,4011426304049228,104,108,1251,32,2,0,39396355032576,5153269,173248,40.93987,0,0,0
20210605,70908422871965,9041121484906897,104,315,22267,74,15,14,100545768052928,19736979,30149651,239.47374,0,53,53
20210605,50604428212896,1071127815784792,104,204,129,49,0,0,52507677085696,127111,73689,7.09089,0,0,0
20210605,60005012352827,4041612998239216,104,204,76,1,0,0,742563000320,115416,5229,0.89026,0,0,0
20210605,60304476255988,7031328262230145,104,204,55,0,0,0,888800007424,0,0,6.2,0,0,0
20210605,70803405454129,1001402779504774,104,10010,3,0,0,0,98015000576,0,0,0.05,0,0,0
20210605,40504400147134,6050165817126400,104,10801,4662,46,10,3,37458079005888,5488446,545655,524.25772,0,2500,2500
20210605,70100221174573,2020884241332894,104,105,51,0,0,0,391491999744,0,0,0.0033,0,0,0
20210605,40706426556602,8030556354445124,104,0,411154,4707,39,0,5147436007241856,44359303,0,1078.41103,937.3999999999996,0,937.3999999999996
20210605,50901413830594,3031502529533101,104,10801,166,2,0,0,1382925007104,556335,17571,11.76865,0,0,0
20210605,60005012352827,5090192538844765,104,0,179,5,0,0,4730355002368,245163,0,20.28,0,0,0
20210605,70707452477964,4091322444703448,104,204,1666,8,0,0,11754279950848,59216,4477,1.0277,0,0,0
20210605,10005398496922,6001775438127038,104,10801,380,6,0,0,6437636983808,1029434,148834,191.79967,0,0,0
20210605,10309012621387,3040998141251930,104,204,35,7,0,0,1165331019648,28423,9145,0.83,0,0,0
20210605,40809434919914,1080598448290587,104,0,5,0,0,0,115132000256,0,0,0,0,0,0
20210605,50604428212896,7081479088485063,104,204,41,1,0,0,1573852996608,39324,10879,5.40023,0,0,0
20210605,30506472073904,8000185420208130,104,106,3,0,0,0,90358999040,0,0,0,0,0,0
20210605,60508439594416,9021734880473899,104,105,30,0,0,0,153003000384,0,0,1.04,0,0,0
20210605,60005012352827,6080669781317900,104,0,1,0,0,0,8098999808,0,0,0,0,0,0
20210605,80909368092923,7040976454437714,104,108,6,0,0,0,44860000256,0,0,0.02699,0,0,0
20210605,70506421868294,7000085975246629,104,0,3146866,57250,1927,0,58367617065476608,1428212383,0,37892.90568,42612.93000000005,0,42612.93000000005
20210605,60402262989318,8041913060042422,104,106,4114,73,8,1,78130933943936,5507831,1859861,77.64105,0,21.13,21.13
20210605,60005012352827,6021115187150424,104,106,24364,1842,160,24,1843466830898688,148785319,22530839,1283.83789,0,2119.36,2119.36
20210605,50604428212896,9061124419424993,104,204,481462,8488,65,3,8085663129573248,70225684,2781143,620.69189,0,787.52,787.52
20210605,70702022115052,7030428295248122,104,10801,40188,1036,12,1,953045761031552,8563090,917848,799.8225,0,498,498
20210605,30506472073904,4020299085735455,104,204,852,9,0,0,8198167997888,408725,67033,6.04243,0,0,0
20210605,70702022115052,4040888693567813,104,204,22031,98,2,0,101257711989248,3373305,162839,27.79882,0,0,0
20210605,60305460411544,3090692103723894,104,10801,5962,39,2,0,38370033039744,1307543,144582,225.50323,0,0,0
20210605,30607480914543,2040461338535795,104,0,8261,1186,19,0,1238395056918272,24330855,0,489.68482,363.64000000000004,0,363.64000000000004
20210605,70506421868294,2010037357296348,104,108,7492,238,16,0,224419366123520,17963179,1489762,252.34191,0,0,0
20210605,50605442246954,4091707224966561,104,0,5884,199,18,0,216441069084416,18765944,0,472.43294,411.87,0,411.87
20210605,10509414896986,3081003283994246,104,0,14365,213,9,0,217568707139456,7664597,0,501.79344,388.33000000000004,0,388.33000000000004
20210605,70100221174573,4060122241022484,104,105,2965,37,0,0,58494062045440,897211,533302,31.89,0,0,0
20210605,30607480914543,9011964821160836,104,105,1465,36,0,0,36567236124160,325270,244573,28.50835,0,0,0
20210605,10005398496922,8091957189591163,104,10801,508,11,0,0,6554562982592,1033735,232442,67.00728,0,0,0
20210605,70702022115052,4041703598251971,104,108,349,4,0,0,5568170009600,5697,18200,1.41444,0,0,0
20210605,30605462917931,5020695352897823,104,106,553,5,0,0,4127042987648,488470,467753,13.79068,0,0,0
20210605,60005012352827,4091569797816435,104,108,12,0,0,0,65029000448,0,0,0.07796,0,0,0
20210605,20306444885088,2001617474176992,104,105,38,0,0,0,73803000320,0,0,0.03,0,0,0
20210605,20306444885088,6031114484072808,104,315,5,0,0,0,43994999808,0,0,0.01,0,0,0
20210605,60700493537595,7031704632863998,104,106,46,0,0,0,610947999488,0,0,3.53828,0,0,0
20210605,70506421868294,5000717822579468,104,10601,3,0,0,0,10737999872,0,0,0,0,0,0
20210605,20105445936502,3051446500412478,104,0,346045,2554,155,0,2547142120507328,184298514,0,4861.07872,3742.200000000002,0,3742.200000000002
20210605,40504315369553,6021824784607671,104,315,8090,260,98,195,283032361924352,90492636,105719684,668.63983,0,779.4999999999998,779.4999999999998
20210605,70702022115052,1020781326105753,104,0,344961,5968,241,0,6386620381056704,205330306,0,5710.20343,5927.580000000001,0,5927.580000000001
20210605,70506421868294,4051709186232521,104,106,15689,429,14,4,424636400944320,15867777,5291835,457.26871,0,1350,1350
20210605,10005398496922,8091440507742001,104,315,952,11,6,5,8277936001984,3952671,4458559,14.63037,0,20.4,20.4
20210605,60402262989318,4031413090346342,104,105,821,7,0,0,16233915968256,217471,122824,20.60467,0,0,0
20210605,20906306793614,4020648064893739,104,0,8741,11,0,0,15527838993024,863194,0,19.09664,0,0,0
20210605,30506472073904,7020587319695839,104,204,9,0,0,0,188771000320,0,0,0.55739,0,0,0
20210605,60608308136142,7090055074611790,104,105,216,6,0,0,4777536986496,536898,340017,7.98575,0,0,0
20210605,60807476850604,1040486034913821,104,315,3277,9,0,0,13545574003968,1315680,1775126,18.23,0,0,0
20210605,70609460544983,1011350043194770,104,108,836,1,0,0,1507568998912,2553,1254,1.15557,0,0,0
20210605,60700493537595,1041306529336414,104,10801,66,0,0,0,530116003072,0,0,11.84,0,0,0
20210605,30506472073904,2021468826023803,104,10801,7,0,0,0,44592000256,0,0,0.04431,0,0,0
20210605,70608348419857,4031609224726424,104,105,22689,370,74,42,366601330005120,77291288,41813707,2000.52494,0,2224.39,2224.39
20210605,60005012352827,8060991538240800,104,315,9789,1660,245,420,1723903711412224,298275025,373495273,1776.44,0,1364.6000000000001,1364.6000000000001
20210605,30208368992837,5020745895000212,104,106,2591,110,0,0,95990130019200,200161,82564,6.23823,0,0,0
20210605,60005012352827,7021429167118442,104,0,111632,736,13,0,520179296925760,14385384,0,819.81073,601.83,0,601.83
20210605,70506421868294,9030584673868607,104,106,29068,150,3,2,143939112970240,4042682,1802970,61.75998,0,199,199
20210605,80909368092923,7021245567131934,104,105,835,6,1,0,5283278008768,389621,257466,22.61406,0,0,0
20210605,70506421868294,1050084925242667,104,108,1447,21,0,0,20165313995008,731491,144574,22.09594,0,0,0
20210605,70702022115052,8090860586051482,104,108,1085,6,0,0,7083395999936,64302,8911,3.94376,0,0,0
20210605,60305460411544,6001460593740477,104,10801,232,5,0,0,2127425997696,191627,13196,13.05292,0,0,0
20210605,60005012352827,6021115187150424,104,204,225,9,1,0,15163090037760,621348,85229,9.53,0,0,0
20210605,60402262989318,2060469060623549,104,10801,3,0,0,0,263682002944,0,0,0,0,0,0
20210605,10309012621387,7021034441899984,104,315,1,0,0,0,7304999936,0,0,0,0,0,0
20210605,10309012621387,7001535413278792,104,105,1,0,0,0,15715999744,0,0,0,0,0,0
20210605,50002495342288,7081503688576517,104,106,4979,67,0,0,107164250097920,832756,187227,89.00483,0,0,0
